jobName	analysisMode	elapsedTime	maxMem	avgMem	technology	group
MB-DKFZ_ICGC_MB130_tumor-control	paired	1.31333333333333	2	1.5	101bp	paired_101bp
NONCOM-DKFZ_XD018-N2WEBK_tumor-control	paired	1.31166666666667	2.2	1.2	151bp_X10	paired_151bp_X10
PDAC-DKFZ_K20K-2ZH1GN_patient-derived-culture1-blood1	paired	1.31166666666667	2.2	1	151bp_X10	paired_151bp_X10
PDAC-DKFZ_K20K-ASCRUX_patient-derived-culture2-blood1	paired	1.31166666666667	2.2	1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4178605_tumor-control	paired	1.31166666666667	2	1	151bp_X10	paired_151bp_X10
MB-DKFZ_MDT-AP-1217_tumor-control	paired	1.31166666666667	1.9	1.1	101bp	paired_101bp
GCTB-DKFZ_XI041_07_tumor-control	paired	1.31	2.1	1.1	151bp_X10	paired_151bp_X10
LIRI-JP_RK034_tumor-control	paired	1.31	2	1.2	101bp	paired_101bp
MMML-DKFZ_4109956_tumor-control	paired	1.31	2	1.1	101bp	paired_101bp
MMML-DKFZ_4138464_tumor-control	paired	1.31	2	1.1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4177434_tumor-control	paired	1.31	2	1.4	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA074_tumor_01-control	paired	1.31	1.9	0.9609375	101bp	paired_101bp
PA-DKFZ_ICGC_PA20_tumor-control	paired	1.31	1.9	1.1	101bp	paired_101bp
PA-DKFZ_ICGC_PA30_tumor-control	paired	1.30833333333333	2.1	1.2	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA028_tumor_02-control	paired	1.30833333333333	2	1.1	101bp	paired_101bp
NONCOM-DKFZ_XD018-42GFNK_tumor-control	paired	1.30833333333333	2	0.953125	151bp_X10	paired_151bp_X10
UCEC-US_TCGA-AP-A054_tumor-control	paired	1.30833333333333	2	1.2	101bp	paired_101bp
CLLE-ES_134_tumor-control	paired	1.30833333333333	1.9	1	101bp	paired_101bp
MNG-DKFZ_DKFZ-Mrad_5_tumor-blood	paired	1.30666666666667	2.2	1.2	151bp_X10	paired_151bp_X10
MMML-DKFZ_4166940_tumor-control	paired	1.30666666666667	2	1.2	101bp	paired_101bp
CLLE-ES_278_tumor-control	paired	1.30666666666667	1.9	1.1	101bp	paired_101bp
MB-DKFZ_ICGC_MB26_tumor-control	paired	1.30666666666667	1.9	1	101bp	paired_101bp
MB-DKFZ_ICGC_MB261_tumor-control	paired	1.30666666666667	1.9	1.1	101bp	paired_101bp
NONCOM-DKFZ_XD018-BGDLAB_tumor-control	paired	1.305	2.2	1.1	151bp_X10	paired_151bp_X10
CLLE-ES_358_tumor-control	paired	1.305	1.9	1	101bp	paired_101bp
CLLE-ES_58_tumor-control	paired	1.305	1.9	1.1	101bp	paired_101bp
BRCA-UK_CGP_donor_1187031_tumor-control	paired	1.30333333333333	2.5	1.3	101bp	paired_101bp
NONCOM-DKFZ_XD018-NZCMP1_tumor-control	paired	1.30333333333333	2.1	0.9892578125	151bp_X10	paired_151bp_X10
MB-DKFZ_SJMB004_tumor-control	paired	1.30333333333333	2	0.845703125	101bp	paired_101bp
MM-US_G170_RD719838_relapse-control	paired	1.30333333333333	2	1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4105746_tumor-control	paired	1.30333333333333	2	1.1	101bp	paired_101bp
MMML-DKFZ_4169012_tumor-control	paired	1.30166666666667	2.1	1.2	101bp	paired_101bp
PACA-AU_ICGC_0075_tumor-control	paired	1.30166666666667	2.1	1.2	101bp	paired_101bp
EOPC-DE_EOPC-035_5_tumor-control	paired	1.30166666666667	2	1.1	101bp	paired_101bp
LIRI-JP_RK268_tumor-control	paired	1.30166666666667	2	1.1	101bp	paired_101bp
MB-DKFZ_ICGC_MB235_tumor-control	paired	1.30166666666667	2	1.1	101bp	paired_101bp
CLLE-ES_832_tumor-control	paired	1.30166666666667	1.9	1	101bp	paired_101bp
MB-DKFZ_MDT-AP-1405_tumor-control	paired	1.30166666666667	1.9	1.1	101bp	paired_101bp
CLLE-ES_371_tumor-control	paired	1.3	2	1	101bp	paired_101bp
MB-DKFZ_ICGC_MB228_tumor-control	paired	1.3	2	1.2	101bp	paired_101bp
MMML-DKFZ_4177601_tumor-control	paired	1.3	2	1.1	101bp	paired_101bp
MASTER-DKFZ_H021-9UEKXU_metastasis03-buffy_coat03	paired	1.29833333333333	2.4	1.4	151bp_X10	paired_151bp_X10
MMML-DKFZ_4179894_tumor-control	paired	1.29833333333333	2.1	1.1	101bp	paired_101bp
COAD-DKFZ_H032-F712_metastasis-control	paired	1.29833333333333	2	1.1	101bp	paired_101bp
MB-DKFZ_ICGC_MB67_tumor-control	paired	1.29833333333333	1.9	1.1	101bp	paired_101bp
LIRI-JP_RK221_tumor-control	paired	1.29666666666667	2	1	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA183_tumor_01-control	paired	1.295	2.3	1.3	151bp_X10	paired_151bp_X10
EOPC-DE_EOPC-035_1_tumor-control	paired	1.295	2	1	101bp	paired_101bp
CLLE-ES_6_tumor-control	paired	1.295	1.9	1.1	101bp	paired_101bp
MB-DKFZ_MDT-AP-1210_tumor-control	paired	1.295	1.9	1	101bp	paired_101bp
MB-DKFZ_ICGC_MB99_tumor-control	paired	1.29333333333333	2	1.1	101bp	paired_101bp
MMML-DKFZ_4104105_tumor-control	paired	1.29333333333333	2	1.5	101bp	paired_101bp
CLLE-ES_343_tumor-control	paired	1.29333333333333	1.9	1.2	101bp	paired_101bp
KIRC-US_TCGA-CJ-4639_tumor-control	paired	1.29333333333333	1.8	1	101bp	paired_101bp
GACA-CN_CGP_donor_GC00026_tumor-control	paired	1.29333333333333	1.7	0.986328125	101bp	paired_101bp
MMML-DKFZ_4175941_tumor-control	paired	1.29	2.2	1.1	151bp_X10	paired_151bp_X10
LIRI-JP_RK277_tumor-control	paired	1.29	2	1	101bp	paired_101bp
CLLE-ES_84_tumor-control	paired	1.29	1.9	1.1	101bp	paired_101bp
PA-DKFZ_ICGC_PA12_tumor-control	paired	1.29	1.9	1.2	101bp	paired_101bp
MMML-DKFZ_4151028_tumor-control	paired	1.28833333333333	2	1.2	101bp	paired_101bp
EOPC-DE_EOPC-09_tumor-control	paired	1.28833333333333	1.9	1	101bp	paired_101bp
CLLE-ES_44_tumor-control	paired	1.28833333333333	1.8	1	101bp	paired_101bp
GBM-US_TCGA-06-1086_tumor-control	paired	1.28666666666667	2	1.1	101bp	paired_101bp
CLLE-ES_145_tumor-control	paired	1.285	1.9	1	101bp	paired_101bp
CLLE-ES_473_tumor-control	paired	1.285	1.9	1.1	101bp	paired_101bp
CLLE-ES_618_tumor-control	paired	1.285	1.9	1.1	101bp	paired_101bp
CLLE-ES_199_tumor-control	paired	1.285	1.8	1.1	101bp	paired_101bp
RECA-DKFZ_K03K-VUVATU_tumor1-blood1	paired	1.28333333333333	2.5	1.2	151bp_X10	paired_151bp_X10
CLLE-ES_795_tumor-control	paired	1.28333333333333	1.9	1.1	101bp	paired_101bp
MB-DKFZ_MDT-AP-1167_tumor-control	paired	1.28166666666667	1.8	1.1	101bp	paired_101bp
EPN-DKFZ_XI061_7EP3_tumor-blood	paired	1.28	2.3	1.2	151bp_X10	paired_151bp_X10
MMML-DKFZ_4166151_tumor-control	paired	1.28	1.9	1.1	101bp	paired_101bp
PDAC-DKFZ_K20K-7FN3KK_patient-derived-culture1-blood1	paired	1.27833333333333	2.2	0.9833984375	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-YNJJQU_tumor-control	paired	1.27666666666667	2.3	1.2	151bp_X10	paired_151bp_X10
PACA-AU_ICGC_0026_tumor-control	paired	1.27333333333333	2.1	1.1	101bp	paired_101bp
CLLE-ES_628_tumor-control	paired	1.27333333333333	1.9	1	101bp	paired_101bp
CLLE-ES_785_tumor-control	paired	1.27333333333333	1.9	1.2	101bp	paired_101bp
MMML-DKFZ_4198519_tumor-control	paired	1.27333333333333	1.9	1.1	101bp	paired_101bp
CLLE-ES_30_tumor-control	paired	1.27333333333333	1.8	1	101bp	paired_101bp
EPN-DKFZ_XI061_4EP19_tumor-blood	paired	1.27166666666667	2.3	1.1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-KVD6FA_tumor-control	paired	1.27166666666667	2.1	1	151bp_X10	paired_151bp_X10
MB-DKFZ_SJMB023_tumor-control	paired	1.27166666666667	1.9	1	101bp	paired_101bp
NONCOM-DKFZ_XD018-YXHRXP_tumor-control	paired	1.27	2.2	1.1	151bp_X10	paired_151bp_X10
PA-DKFZ_ICGC_PA89_tumor-control	paired	1.27	1.9	1	101bp	paired_101bp
PA-DKFZ_ICGC_PA84_tumor-control	paired	1.27	1.8	1	101bp	paired_101bp
MMML-DKFZ_4198478_tumor-control	paired	1.26833333333333	2	1.3	101bp	paired_101bp
NONCOM-DKFZ_XD018-KKF15N_tumor-control	paired	1.26666666666667	2.1	1.1	151bp_X10	paired_151bp_X10
CLLE-ES_282_tumor-control	paired	1.26666666666667	2	1.1	101bp	paired_101bp
PDAC-DKFZ_K20K-TNGS1L_patient-derived-culture6-blood1	paired	1.265	2.1	1.1	151bp_X10	paired_151bp_X10
MB-DKFZ_MDT-AP-1367_tumor-control	paired	1.265	1.9	1.1	101bp	paired_101bp
NONCOM-DKFZ_XD018-HCX8J4_tumor-control	paired	1.26333333333333	2.1	1.2	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-9183SW_tumor-control	paired	1.26333333333333	2	1	151bp_X10	paired_151bp_X10
MB-DKFZ_ICGC_MB125_tumor-control	paired	1.26333333333333	1.9	1.1	101bp	paired_101bp
RECA-DKFZ_K03K-S21AVZ_tumor1-control1	paired	1.26166666666667	2.4	1.2	151bp_X10	paired_151bp_X10
CLLE-ES_83_tumor-control	paired	1.26166666666667	1.9	1.1	101bp	paired_101bp
CLLE-ES_20_tumor-control	paired	1.26166666666667	1.8	1.1	101bp	paired_101bp
MMML-DKFZ_4131213_tumor-control	paired	1.26	2.2	1.1	151bp_X10	paired_151bp_X10
CLLE-ES_594_tumor-control	paired	1.26	1.9	1	101bp	paired_101bp
MMML-DKFZ_4176046_tumor-control	paired	1.25833333333333	2.1	1.1	151bp_X10	paired_151bp_X10
MB-DKFZ_SJMB014_tumor-control	paired	1.25666666666667	2	0.9970703125	101bp	paired_101bp
KIRC-US_TCGA-AK-3454_tumor-control	paired	1.25666666666667	1.8	1	101bp	paired_101bp
GCTB-DKFZ_XI041_AW_tumor-control	paired	1.255	2.1	1.2	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-0ZQU_tumor-control	paired	1.255	2.1	0.826171875	151bp_X10	paired_151bp_X10
CLLE-ES_367_tumor-control	paired	1.255	1.8	1.1	101bp	paired_101bp
KIRC-US_TCGA-AK-3455_tumor-control	paired	1.25333333333333	1.8	1	101bp	paired_101bp
CLLE-ES_179_tumor-control	paired	1.25166666666667	1.8	1.1	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA132_tumor_01-control	paired	1.25	2.4	1.2	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-LFSSTK_tumor-control	paired	1.25	2	1	151bp_X10	paired_151bp_X10
CLLE-ES_139_tumor-control	paired	1.25	1.9	1	101bp	paired_101bp
EPN-DKFZ_6EP17_tumor-blood	paired	1.25	1.9	1.1	101bp	paired_101bp
MB-DKFZ_MDT-AP-1369_tumor-control	paired	1.25	1.8	0.9951171875	101bp	paired_101bp
LIRI-JP_RK266_tumor-control	paired	1.24833333333333	2	1.1	101bp	paired_101bp
MMML-DKFZ_4152611_tumor-control	paired	1.24666666666667	2.2	1.3	151bp_X10	paired_151bp_X10
T_ALL-DKFZ_XI076_UPNT482_tumor-control00	paired	1.24666666666667	2.1	1	151bp_X10	paired_151bp_X10
PA-DKFZ_ICGC_PA103_tumor-control	paired	1.24666666666667	1.9	1.1	101bp	paired_101bp
PA-DKFZ_ICGC_PA86_tumor-control	paired	1.24666666666667	1.7	1	101bp	paired_101bp
MMML-DKFZ_4109808_tumor-control	paired	1.245	2	1.2	101bp	paired_101bp
CLLE-ES_141_tumor-control	paired	1.245	1.9	1	101bp	paired_101bp
MMML-DKFZ_4193638_tumor-control	paired	1.245	1.9	1	101bp	paired_101bp
MMML-DKFZ_4104119_tumor-control	paired	1.24333333333333	2.3	1.3	151bp_X10	paired_151bp_X10
EOPC-DE_EOPC-010_tumor-control	paired	1.24333333333333	1.9	1.1	101bp	paired_101bp
MB-DKFZ_MDT-AP-0749_tumor-control	paired	1.24333333333333	1.9	1.1	101bp	paired_101bp
MB-DKFZ_MDT-AP-2849_tumor-control	paired	1.24333333333333	1.9	1.1	101bp	paired_101bp
NB-DKFZ_XI003_STA-NB-2_pdx-tumor-control	paired	1.24166666666667	2.4	1.2	151bp_X10	paired_151bp_X10
MB-DKFZ_SJMB006_tumor-control	paired	1.24166666666667	2	1	101bp	paired_101bp
MMML-DKFZ_4164943_tumor-control	paired	1.24166666666667	1.9	1.1	101bp	paired_101bp
LIRI-JP_RK024_tumor-control	paired	1.23833333333333	2.1	1	101bp	paired_101bp
MB-DKFZ_ICGC_MB37_tumor-control	paired	1.23833333333333	1.9	1.1	101bp	paired_101bp
MMML-DKFZ_4179976_tumor-control	paired	1.23666666666667	2.2	1.2	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XI070_XD018-1K56MM_tumor-control	paired	1.23666666666667	2	0.978515625	151bp_X10	paired_151bp_X10
CLLE-ES_39_tumor-control	paired	1.23666666666667	1.8	1	101bp	paired_101bp
CLLE-ES_804_tumor-control	paired	1.235	1.9	0.978515625	101bp	paired_101bp
MMML-DKFZ_4108992_tumor-control	paired	1.235	1.9	1	101bp	paired_101bp
CLLE-ES_723_tumor-control	paired	1.23333333333333	1.9	1.1	101bp	paired_101bp
MMML-DKFZ_4178310_tumor-control	paired	1.23333333333333	1.9	1.1	101bp	paired_101bp
MMML-DKFZ_4110378_tumor-control	paired	1.23	2	1.1	101bp	paired_101bp
CLLE-ES_577_tumor-control	paired	1.23	1.9	1	101bp	paired_101bp
MB-DKFZ_ICGC_MB2_tumor-control	paired	1.22833333333333	2.1	1.2	101bp	paired_101bp
MMML-DKFZ_4147081_tumor-control	paired	1.22833333333333	2	1	101bp	paired_101bp
MMML-DKFZ_4128435_tumor-control	paired	1.22833333333333	1.9	1	151bp_X10	paired_151bp_X10
CLLE-ES_393_tumor-control	paired	1.22833333333333	1.8	1.1	101bp	paired_101bp
MMML-DKFZ_4176584_tumor-control	paired	1.22666666666667	2.1	1.1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-KGEMQQ_tumor-control	paired	1.22666666666667	2.1	1.3	151bp_X10	paired_151bp_X10
CLLE-ES_26_tumor-control	paired	1.22666666666667	1.9	1.1	101bp	paired_101bp
MB-DKFZ_ICGC_MB5_tumor-control	paired	1.22666666666667	1.9	1	101bp	paired_101bp
MB-DKFZ_MDT-AP-3156_tumor-control	paired	1.22666666666667	1.9	1.1	101bp	paired_101bp
EPN-DKFZ_XI061_9EP8_tumor-blood	paired	1.225	2.3	1.1	151bp_X10	paired_151bp_X10
PDAC-DKFZ_K20K-TR4X23_patient-derived-culture3-blood1	paired	1.225	2.1	1.1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-S4THEJ_tumor-control	paired	1.22333333333333	2	0.9169921875	151bp_X10	paired_151bp_X10
OV-AU_AOCS-113_tumor-control	paired	1.22333333333333	2	1	101bp	paired_101bp
BRCA-UK_CGP_donor_1187033_tumor-control	paired	1.22166666666667	2.2	1	101bp	paired_101bp
CLLE-ES_25_tumor-control	paired	1.22166666666667	1.9	1.1	101bp	paired_101bp
CLLE-ES_192_tumor-control	paired	1.22166666666667	1.8	1	101bp	paired_101bp
T_PLL-DKFZ_MH1322_tumor-control	paired	1.22	2.1	1.1	101bp	paired_101bp
CLLE-ES_342_tumor-control	paired	1.22	1.8	0.990234375	101bp	paired_101bp
MB-DKFZ_ICGC_MB272_tumor-control	paired	1.21833333333333	2	1	101bp	paired_101bp
MMML-DKFZ_4199714_tumor-control	paired	1.21833333333333	2	1.1	101bp	paired_101bp
NONCOM-DKFZ_XD018-C42QEV_tumor-control	paired	1.21833333333333	2	1	151bp_X10	paired_151bp_X10
MB-DKFZ_ICGC_MB59_tumor-control	paired	1.21833333333333	1.9	1	101bp	paired_101bp
MMML-DKFZ_4103141_tumor-control	paired	1.21833333333333	1.9	1.1	101bp	paired_101bp
MB-DKFZ_MDT-AP-1323_tumor-control	paired	1.21833333333333	1.8	1	101bp	paired_101bp
CLLE-ES_684_tumor-control	paired	1.21666666666667	1.9	1.1	101bp	paired_101bp
CLLE-ES_442_tumor-control	paired	1.215	1.8	0.9521484375	101bp	paired_101bp
CLLE-ES_56_tumor-control	paired	1.215	1.8	1.1	101bp	paired_101bp
CLLE-ES_824_tumor-control	paired	1.215	1.8	1	101bp	paired_101bp
MB-DKFZ_ICGC_MB18_tumor-control	paired	1.21333333333333	2.1	1.1	101bp	paired_101bp
MMML-DKFZ_4146301_tumor-control	paired	1.21333333333333	2	1.1	151bp_X10	paired_151bp_X10
CLLE-ES_90_tumor-control	paired	1.21333333333333	1.8	1.1	101bp	paired_101bp
CLLE-ES_177_tumor-control	paired	1.21	1.9	1	101bp	paired_101bp
MB-DKFZ_ICGC_MB136_tumor-control	paired	1.21	1.9	0.9970703125	101bp	paired_101bp
NONCOM-DKFZ_XD018-S126X4_tumor-control	paired	1.20833333333333	2.1	1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-SURUJE_tumor-control	paired	1.20833333333333	2	0.8984375	151bp_X10	paired_151bp_X10
UCEC-US_TCGA-AP-A051_tumor-control	paired	1.20833333333333	2	1	101bp	paired_101bp
EPN-DKFZ_XI061_7EP18_tumor-blood	paired	1.20666666666667	2.3	1.1	151bp_X10	paired_151bp_X10
COAD-DKFZ_H032-Y42K_metastasis-control	paired	1.205	2.1	1.1	101bp	paired_101bp
NONCOM-DKFZ_XD018-4BBSCZ_tumor-control	paired	1.20166666666667	2.1	1.1	151bp_X10	paired_151bp_X10
CLLE-ES_82_tumor-control	paired	1.20166666666667	1.8	1	101bp	paired_101bp
KIRC-US_TCGA-B0-5693_tumor-control	paired	1.2	1.8	1	101bp	paired_101bp
MB-DKFZ_MDT-AP-1166_tumor-control	paired	1.2	1.8	0.9140625	101bp	paired_101bp
GBM-US_TCGA-14-0786_tumor-control	paired	1.19833333333333	2.1	1	101bp	paired_101bp
NB-DKFZ_B087koeln_16885_tumor-control	paired	1.19833333333333	2.1	1.3	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA100_tumor_01-control	paired	1.19666666666667	2.1	1	101bp	paired_101bp
MB-DKFZ_ICGC_MB15_tumor-control	paired	1.19666666666667	2	1.1	101bp	paired_101bp
GCTB-DKFZ_XI041_AQ_tumor-control	paired	1.195	2	1	151bp_X10	paired_151bp_X10
MPNST2-DKFZ_XI086_T1340_tumor-control	paired	1.195	2	1	151bp_X10	paired_151bp_X10
CLLE-ES_138_tumor-control	paired	1.19166666666667	1.8	1.1	101bp	paired_101bp
MMML-DKFZ_4110498_tumor-control	paired	1.19	2	1.1	101bp	paired_101bp
MMML-DKFZ_4171810_tumor-control	paired	1.19	1.9	1.1	101bp	paired_101bp
GACA-CN_CGP_donor_GC00031_tumor-control	paired	1.19	1.8	1.1	101bp	paired_101bp
MMML-DKFZ_4101669_tumor-control	paired	1.185	2.1	1.1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-N8CF6A_tumor-control	paired	1.185	2.1	1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-E9DNTL_tumor-control	paired	1.185	2	0.8515625	151bp_X10	paired_151bp_X10
CLLE-ES_761_tumor-control	paired	1.185	1.9	1	101bp	paired_101bp
LIRI-JP_RK265_tumor-control	paired	1.185	1.9	1	101bp	paired_101bp
GCTB-DKFZ_XI041_AP_tumor-control	paired	1.18333333333333	2.2	1.2	151bp_X10	paired_151bp_X10
CLLE-ES_157_tumor-control	paired	1.18333333333333	1.8	1	101bp	paired_101bp
RECA-DKFZ_K03K-166RY7_tumor1-blood1	paired	1.18166666666667	2.6	1.3	151bp_X10	paired_151bp_X10
MMML-DKFZ_4167925_tumor-control	paired	1.18166666666667	2.1	1.1	151bp_X10	paired_151bp_X10
CLLE-ES_677_tumor-control	paired	1.18166666666667	1.9	1.1	101bp	paired_101bp
CLLE-ES_783_tumor-control	paired	1.18166666666667	1.9	1.1	101bp	paired_101bp
KIRC-US_TCGA-BP-4327_tumor-control	paired	1.18166666666667	1.9	1	101bp	paired_101bp
MB-DKFZ_ICGC_MB56_tumor-control	paired	1.18	1.9	1	101bp	paired_101bp
NONCOM-DKFZ_XD018-92ZEAL_tumor-control	paired	1.17833333333333	2.1	1.1	151bp_X10	paired_151bp_X10
CLLE-ES_48_tumor-control	paired	1.17833333333333	1.9	1.1	101bp	paired_101bp
MMML-DKFZ_4190316_tumor-control	paired	1.17666666666667	2.1	1.1	101bp	paired_101bp
COAD-US_TCGA-AA-3518_tumor-control	paired	1.17666666666667	1.9	1	101bp	paired_101bp
MMML-DKFZ_4139483_tumor-control	paired	1.17333333333333	2.1	1.1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XI070_XD018-XSMAXC_tumor-control	paired	1.16666666666667	2.1	1.1	151bp_X10	paired_151bp_X10
MM-US_G170_RH566004_tumor-control	paired	1.16666666666667	2	1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4131750_tumor-control	paired	1.165	2.1	1.1	151bp_X10	paired_151bp_X10
PA-DKFZ_ICGC_PA108_tumor-control	paired	1.165	2	1.1	101bp	paired_101bp
MB-DKFZ_MDT-AP-0009_tumor-control	paired	1.165	1.8	1.1	101bp	paired_101bp
PA-DKFZ_ICGC_PA102_tumor-control	paired	1.165	1.8	1	101bp	paired_101bp
READ-US_TCGA-AG-3727_tumor-control	paired	1.165	1.8	0.9189453125	101bp	paired_101bp
MMML-DKFZ_4126692_tumor-control	paired	1.16333333333333	2	1.5	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-Z1LL35_tumor-control	paired	1.16333333333333	2	1.1	151bp_X10	paired_151bp_X10
CLLE-ES_9_tumor-control	paired	1.16166666666667	1.9	1.1	101bp	paired_101bp
MMML-DKFZ_4181460_tumor-control	paired	1.16166666666667	1.9	1	101bp	paired_101bp
OV-AU_AOCS-157_tumor-control	paired	1.16166666666667	1.9	1	101bp	paired_101bp
MMML-DKFZ_4164330_tumor-control	paired	1.16	2.1	1.1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-V1F8EX_tumor-control	paired	1.16	2.1	1.1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-K2NHUM_tumor-control	paired	1.15833333333333	2.1	1	151bp_X10	paired_151bp_X10
EPN-DKFZ_XI061_4EP17_tumor-blood	paired	1.155	2.3	1.2	151bp_X10	paired_151bp_X10
PDAC-DKFZ_K20K-GBH7T3_patient-derived-culture1-blood1	paired	1.155	2.2	1.1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4171946_tumor-control	paired	1.155	2	1.1	151bp_X10	paired_151bp_X10
MB-DKFZ_MDT-AP-2514_tumor-control	paired	1.155	1.9	1	101bp	paired_101bp
MMML-DKFZ_4114033_tumor-control	paired	1.15333333333333	2.1	1.2	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-XBY8US_tumor-control	paired	1.15333333333333	2.1	1.2	151bp_X10	paired_151bp_X10
MB-DKFZ_ICGC_MB6_tumor-control	paired	1.15333333333333	1.9	0.978515625	101bp	paired_101bp
CLLE-ES_654_tumor-control	paired	1.15333333333333	1.8	1	101bp	paired_101bp
CLLE-ES_745_tumor-control	paired	1.15333333333333	1.8	1	101bp	paired_101bp
MM-US_G170_SC901147_tumor-control	paired	1.15166666666667	2	1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4108588_tumor-control	paired	1.15	2	1.1	101bp	paired_101bp
MMML-DKFZ_4160069_tumor-control	paired	1.14833333333333	2.1	1	101bp	paired_101bp
MB-DKFZ_SJMB002_tumor-control	paired	1.14833333333333	1.9	0.943359375	101bp	paired_101bp
CLLE-ES_296_tumor-control	paired	1.14833333333333	1.8	0.9609375	101bp	paired_101bp
MMML-DKFZ_4130865_tumor-control	paired	1.14666666666667	2.1	1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4197438_tumor-control	paired	1.14666666666667	2.1	0.9970703125	101bp	paired_101bp
NONCOM-DKFZ_XD018-LHEJ9S_tumor-control	paired	1.14666666666667	2.1	1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-GQ3L34_tumor-control	paired	1.14666666666667	2	1.1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4103627_tumor-control	paired	1.145	2.2	1.1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-R1SU3G_tumor-control	paired	1.145	2	0.9267578125	151bp_X10	paired_151bp_X10
CLLE-ES_64_tumor-control	paired	1.14333333333333	1.9	1	101bp	paired_101bp
MMML-DKFZ_4109142_tumor-control	paired	1.14333333333333	1.9	1	101bp	paired_101bp
LIRI-JP_RK063_tumor-control	paired	1.14166666666667	1.9	1	101bp	paired_101bp
PGBM-DKFZ_ICGC_GBM67_tumor-control	paired	1.13833333333333	1.8	1	101bp	paired_101bp
NONCOM-DKFZ_XD018-YR215P_tumor-control	paired	1.13666666666667	2	0.9326171875	151bp_X10	paired_151bp_X10
MMML-DKFZ_4135813_tumor-control	paired	1.13166666666667	2	1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4161486_tumor-control	paired	1.13166666666667	2	1	151bp_X10	paired_151bp_X10
EOPC-DKFZ_ICGC_PCA099_tumor_01-control	paired	1.12833333333333	1.9	0.9921875	101bp	paired_101bp
CLLE-ES_803_tumor-control	paired	1.12666666666667	1.8	1.1	101bp	paired_101bp
CLLE-ES_12_tumor-control	paired	1.125	1.9	1	101bp	paired_101bp
PA-DKFZ_ICGC_PA94_tumor-control	paired	1.125	1.8	1	101bp	paired_101bp
MMML-DKFZ_4147360_tumor-control	paired	1.12166666666667	2.1	1.1	151bp_X10	paired_151bp_X10
MB-DKFZ_ICGC_MB16_tumor-control	paired	1.12166666666667	2	1.1	101bp	paired_101bp
MMML-DKFZ_4161288_tumor-control	paired	1.12166666666667	2	1.1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-JDPTBJ_tumor-control	paired	1.12166666666667	2	1.1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4186812_tumor-control	paired	1.12	2.1	1.1	151bp_X10	paired_151bp_X10
MMML-DKFZ_4177639_tumor-control	paired	1.12	2	1	101bp	paired_101bp
NONCOM-DKFZ_XD018-DWZPFQ_tumor-control	paired	1.12	2	0.9248046875	151bp_X10	paired_151bp_X10
EPN-DKFZ_XI061_4EP32_tumor-blood	paired	1.11833333333333	2	0.94140625	151bp_X10	paired_151bp_X10
EPN-DKFZ_XI061_4EP35_tumor-blood	paired	1.11833333333333	2	0.91796875	151bp_X10	paired_151bp_X10
MMML-DKFZ_4182605_tumor-control	paired	1.11666666666667	2.1	1.1	151bp_X10	paired_151bp_X10
EOPC-DE_EOPC-011_tumor-control	paired	1.115	1.9	1	101bp	paired_101bp
MMML-DKFZ_4121974_tumor-control	paired	1.11333333333333	2.1	1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-G3ARN8_tumor-control	paired	1.11333333333333	2	1	151bp_X10	paired_151bp_X10
NONCOM-DKFZ_XD018-1QEA2P_tumor-control	paired	1.11166666666667	2	0.9638671875	151bp_X10	paired_151bp_X10
