identifier	minutes	group
t_CGP_donor_1114930	245.916666666667	02-tumors_101bp
c_4177175	245.883333333333	01-controls_101bp
c_OCCAMS-ZZ-016	245.883333333333	01-controls_101bp
t_RK118	245.883333333333	02-tumors_101bp
c_523	245.866666666667	01-controls_101bp
c_CPCG0410	245.866666666667	01-controls_101bp
t_CGP_donor_1364028	245.816666666667	02-tumors_101bp
t_C0038	245.8	02-tumors_101bp
t_ICGC_MB194	245.8	02-tumors_101bp
t_4132950	245.75	02-tumors_101bp
c_TCGA-AA-A00R	245.716666666667	01-controls_101bp
t_CGP_donor_1451422	245.7	02-tumors_101bp
t_4128970	245.666666666667	02-tumors_101bp
t_PCSI_0352_2	245.65	02-tumors_101bp
c_MELA-0001	245.616666666667	01-controls_101bp
t_4124542	245.6	02-tumors_101bp
c_2	245.583333333333	01-controls_101bp
c_4133863	245.583333333333	01-controls_101bp
c_EOPC-035_5	245.533333333333	01-controls_101bp
c_ICGC_MB23	245.533333333333	01-controls_101bp
b_K20K-2ZH1GN	245.533333333333	03-controls_151bp_X10
t_4146301X	245.533333333333	04-tumors_151bp_X10
c_ICGC_MB232	245.5	01-controls_101bp
t_ICGC_GBM1	245.416666666667	02-tumors_101bp
c_CGP_donor_1397264	245.366666666667	01-controls_101bp
t_B087koeln_19537	245.366666666667	02-tumors_101bp
c_OCCAMS-RS-006	245.35	01-controls_101bp
t_ICGC_MB165	245.35	02-tumors_101bp
t_RK065	245.316666666667	02-tumors_101bp
c_4199714	245.3	01-controls_101bp
t_ICGC_MB176	245.266666666667	02-tumors_101bp
t_4151471X	245.216666666667	04-tumors_151bp_X10
c_TCGA-BW-A5NQ	245.166666666667	01-controls_101bp
c_CGP_donor_GC00019	245.133333333333	01-controls_101bp
c_TCGA-AJ-A23M	245.133333333333	01-controls_101bp
t_4160468	245.133333333333	02-tumors_101bp
t_AOCS-094	245.1	02-tumors_101bp
t_CGP_donor_1337238	245.1	02-tumors_101bp
c_CGP_donor_GC00016	245.083333333333	01-controls_101bp
c_CPCG0369	245.066666666667	01-controls_101bp
c_ICGC_MB149	245.05	01-controls_101bp
c_AOCS-158	245.033333333333	01-controls_101bp
c_B087wgs_22801	245	01-controls_101bp
t_ICGC_MB128	244.966666666667	02-tumors_101bp
t_RK123	244.966666666667	02-tumors_101bp
c_XI041_AZ	244.966666666667	03-controls_151bp_X10
c_0065_CRUK_PC_0065	244.95	01-controls_101bp
t_XI041_AX	244.9	04-tumors_151bp_X10
t_XI041_AX	244.9	04-tumors_151bp_X10
c_4140531	244.883333333333	01-controls_101bp
c_CPCG0413	244.883333333333	01-controls_101bp
c_TCGA-AB-2978	244.883333333333	01-controls_101bp
t_ICGC_PA36	244.883333333333	02-tumors_101bp
t_CGP_donor_1437414	244.833333333333	02-tumors_101bp
t_XI041_AZ	244.816666666667	04-tumors_151bp_X10
t_TCGA-E1-5318	244.783333333333	02-tumors_101bp
c_TCGA-97-8171	244.766666666667	01-controls_101bp
c_CGP_donor_1364432	244.7	01-controls_101bp
t_CGP_donor_1337231	244.7	02-tumors_101bp
c_4138629X	244.7	03-controls_151bp_X10
t_4188398	244.666666666667	02-tumors_101bp
c_4163639	244.633333333333	01-controls_101bp
t_523	244.6	02-tumors_101bp
t_CGP_donor_1600816_2	244.566666666667	02-tumors_101bp
c_CGP_donor_1397284	244.466666666667	01-controls_101bp
c_CPCG0206	244.466666666667	01-controls_101bp
c_EOPC-035_4	244.466666666667	01-controls_101bp
c_TCGA-G3-A5SL	244.466666666667	01-controls_101bp
c_RK135	244.45	01-controls_101bp
t_ICGC_MB204	244.45	02-tumors_101bp
t_SJMB036	244.45	02-tumors_101bp
b_K20K-27ANNP	244.433333333333	03-controls_151bp_X10
t_TCGA-AP-A0LD	244.4	02-tumors_101bp
b_A050-4FXC	244.383333333333	03-controls_151bp_X10
c_MELA-0060	244.366666666667	01-controls_101bp
c_TCGA-BR-7722	244.366666666667	01-controls_101bp
b_K20K-VV5Z29	244.366666666667	03-controls_151bp_X10
c_CGP_donor_1353429	244.316666666667	01-controls_101bp
t_ICGC_GBM19	244.283333333333	02-tumors_101bp
t_4194218	244.25	02-tumors_101bp
c_EOPC-028_2	244.233333333333	01-controls_101bp
t_15	244.233333333333	02-tumors_101bp
t_RK130	244.183333333333	02-tumors_101bp
c_RK193	244.166666666667	01-controls_101bp
c_RK123	244.15	01-controls_101bp
t_ICGC_GBM32	244.15	02-tumors_101bp
b_H050-SLYN	244.033333333333	01-controls_101bp
c_CGP_donor_1503021	244.033333333333	01-controls_101bp
c_ICGC_GBM17	244.033333333333	01-controls_101bp
t_SJMB034	244.033333333333	02-tumors_101bp
b_XI006_F12_S5	244.016666666667	03-controls_151bp_X10
t_ICGC_PA12	243.983333333333	02-tumors_101bp
c_MDT-AP-1207	243.966666666667	01-controls_101bp
t_RK050	243.95	02-tumors_101bp
t_TCGA-AB-2979	243.916666666667	02-tumors_101bp
b_H050-K5AJ	243.883333333333	01-controls_101bp
c_CGP_donor_1733897	243.883333333333	01-controls_101bp
t_ICGC_PA143	243.866666666667	02-tumors_101bp
c_ICGC_MB293	243.85	01-controls_101bp
c_4167925X	243.85	03-controls_151bp_X10
t_4103570	243.816666666667	02-tumors_101bp
t_RK164	243.783333333333	02-tumors_101bp
t_RK204_1	243.766666666667	02-tumors_101bp
c_CPCG0388	243.733333333333	01-controls_101bp
c_OSCC-GB_012701	243.733333333333	01-controls_101bp
t_ICGC_GBM7	243.716666666667	02-tumors_101bp
c_TCGA-G9-6370	243.7	01-controls_101bp
t_ICGC_GBM15	243.7	02-tumors_101bp
c_4122063	243.65	01-controls_101bp
c_4fca10bd-988a-47f9-8ed5-037c0d59d70c	243.65	01-controls_101bp
b_XI061_15EP2	243.65	03-controls_151bp_X10
t_H050-K5AJ	243.633333333333	02-tumors_101bp
c_OCCAMS-ST-020	243.616666666667	01-controls_101bp
t_TCGA-27-1831	243.616666666667	02-tumors_101bp
t_B087koeln_19743	243.6	02-tumors_101bp
t_CGP_donor_1691128	243.583333333333	02-tumors_101bp
c_TCGA-EM-A3FL	243.533333333333	01-controls_101bp
c_ICGC_PA135	243.5	01-controls_101bp
c_RK112	243.5	01-controls_101bp
c_TCGA-05-5429	243.483333333333	01-controls_101bp
c_4170686	243.433333333333	01-controls_101bp
c_ICGC_MB164	243.416666666667	01-controls_101bp
c_TCGA-IA-A40Y	243.416666666667	01-controls_101bp
t_RK116	243.383333333333	02-tumors_101bp
c_AOCS-092	243.366666666667	01-controls_101bp
c_TCGA-50-5066	243.366666666667	01-controls_101bp
t_ICGC_MB171	243.35	02-tumors_101bp
c_CGP_donor_1500978	243.3	01-controls_101bp
c_TCGA-IA-A40X	243.3	01-controls_101bp
c_TCGA-HT-7602	243.266666666667	01-controls_101bp
c_TCGA-E2-A1LK	243.233333333333	01-controls_101bp
t_B087koeln_16885	243.216666666667	02-tumors_101bp
t_B087koeln_21641	243.216666666667	02-tumors_101bp
t_CGP_donor_1338117_3	243.2	02-tumors_101bp
c_TCGA-B9-4115	243.133333333333	01-controls_101bp
c_TCGA-PD-A5DF	243.116666666667	01-controls_101bp
c_TCGA-CR-7385	243.1	01-controls_101bp
t_CGP_donor_1364432_2	243.1	02-tumors_101bp
c_ICGC_PNET04	243.083333333333	01-controls_101bp
c_OCCAMS-AH-197	243.083333333333	01-controls_101bp
c_TCGA-CX-7086	243.083333333333	01-controls_101bp
c_ICGC_MB190	243.033333333333	01-controls_101bp
c_ICGC_MB178	242.983333333333	01-controls_101bp
t_TCGA-06-5411	242.966666666667	02-tumors_101bp
c_B087koeln_19537	242.95	01-controls_101bp
c_CPCG0336	242.95	01-controls_101bp
c_NE-0017	242.75	01-controls_101bp
c_CPCG0081	242.733333333333	01-controls_101bp
t_CGP_donor_1397086	242.733333333333	02-tumors_101bp
t_ICGC_PA70	242.733333333333	02-tumors_101bp
b_XI002_224_5	242.716666666667	03-controls_151bp_X10
t_RK031	242.6	02-tumors_101bp
c_OCCAMS-QE-095	242.583333333333	01-controls_101bp
c_TCGA-DD-A1EG	242.533333333333	01-controls_101bp
t_ICGC_GBM16	242.483333333333	02-tumors_101bp
c_CGP_donor_1234122	242.366666666667	01-controls_101bp
t_MBRep_T72	242.35	02-tumors_101bp
c_TCGA-DD-A3A8	242.283333333333	01-controls_101bp
c_ICGC_MB233	242.266666666667	01-controls_101bp
c_RK187	242.266666666667	01-controls_101bp
c_4145177	242.233333333333	01-controls_101bp
t_RK052	242.216666666667	02-tumors_101bp
t_B087koeln_23067	242.1	02-tumors_101bp
c_4189035	242.066666666667	01-controls_101bp
c_OCCAMS-RS-029	242.016666666667	01-controls_101bp
c_ICGC_MB153	242	01-controls_101bp
c_H032-D4PV	241.966666666667	01-controls_101bp
t_TCGA-06-2570	241.95	02-tumors_101bp
t_MELA-0190	241.933333333333	02-tumors_101bp
c_CPCG0073	241.916666666667	01-controls_101bp
t_CGP_donor_1364470_1	241.916666666667	02-tumors_101bp
b_K20K-UM471L	241.883333333333	03-controls_151bp_X10
t_CGP_donor_1472394	241.85	02-tumors_101bp
c_ICGC_PA81	241.8	01-controls_101bp
t_CGP_donor_1167078	241.783333333333	02-tumors_101bp
t_ICGC_MB163	241.766666666667	02-tumors_101bp
c_AOCS-090	241.75	01-controls_101bp
c_ICGC_MB121	241.75	01-controls_101bp
c_MELA-0196	241.733333333333	01-controls_101bp
c_OCCAMS-AH-088	241.716666666667	01-controls_101bp
c_4198478	241.7	01-controls_101bp
t_RK079	241.7	02-tumors_101bp
c_XD001_P002	241.666666666667	03-controls_151bp_X10
c_ICGC_MB5	241.65	01-controls_101bp
t_RK084	241.65	02-tumors_101bp
t_4181037	241.566666666667	02-tumors_101bp
c_A34-0022_CRUK_PC_0022_4	241.55	01-controls_101bp
b_K20K-K6VX39	241.533333333333	03-controls_151bp_X10
c_ICGC_MB205	241.416666666667	01-controls_101bp
c_TCGA-G3-A25Y	241.383333333333	01-controls_101bp
c_XD001_P001	241.383333333333	03-controls_151bp_X10
t_4198519	241.366666666667	02-tumors_101bp
t_RK306	241.366666666667	02-tumors_101bp
t_TCGA-78-7156	241.316666666667	02-tumors_101bp
b_XI049_7EP16	241.3	03-controls_151bp_X10
c_ICGC_0440	241.25	01-controls_101bp
c_4101626	241.233333333333	01-controls_101bp
t_MELA-0187	241.2	02-tumors_101bp
c_ITNET-0783	241.183333333333	01-controls_101bp
c_TCGA-DK-A1AE	241.183333333333	01-controls_101bp
c_ICGC_MB297	241.133333333333	01-controls_101bp
c_TCGA-EE-A2GN	241.116666666667	01-controls_101bp
c_RK131	241.1	01-controls_101bp
c_TCGA-23-1118	241.066666666667	01-controls_101bp
t_MBRep_T70	241.066666666667	02-tumors_101bp
c_AOCS-160	241.05	01-controls_101bp
t_TCGA-16-1063	241.033333333333	02-tumors_101bp
c_TCGA-73-4659	240.966666666667	01-controls_101bp
c_CPCG0414	240.95	01-controls_101bp
t_ICGC_MB235	240.95	02-tumors_101bp
c_4191799	240.933333333333	01-controls_101bp
c_B087wgs_25262	240.933333333333	01-controls_101bp
c_ICGC_0201	240.933333333333	01-controls_101bp
c_CPCG0040	240.866666666667	01-controls_101bp
c_OCCAMS-AH-183	240.866666666667	01-controls_101bp
c_TCGA-CV-7432	240.866666666667	01-controls_101bp
t_MELA-0170	240.866666666667	02-tumors_101bp
t_ICGC_MB247	240.783333333333	02-tumors_101bp
c_XD001_P108	240.783333333333	03-controls_151bp_X10
c_TCGA-DA-A3F3	240.716666666667	01-controls_101bp
t_MDT-AP-1209	240.683333333333	02-tumors_101bp
c_B087wgs_21702	240.666666666667	01-controls_101bp
c_CGP_donor_1337966_2	240.65	01-controls_101bp
b_H050-0GUK	240.633333333333	01-controls_101bp
c_ICGC_0066	240.633333333333	01-controls_101bp
t_CGP_donor_1337944_1	240.566666666667	02-tumors_101bp
c_TCGA-A2-A259	240.55	01-controls_101bp
b_H050-T0SR	240.533333333333	01-controls_101bp
c_CGP_donor_1364432_1	240.533333333333	01-controls_101bp
t_PCSI_0350	240.533333333333	02-tumors_101bp
c_294	240.5	01-controls_101bp
t_RK111	240.5	02-tumors_101bp
c_MELA-0064	240.466666666667	01-controls_101bp
t_RK019	240.45	02-tumors_101bp
c_ICGC_0449	240.416666666667	01-controls_101bp
c_CGP_donor_1503020	240.383333333333	01-controls_101bp
t_4145177	240.383333333333	02-tumors_101bp
t_RK176	240.383333333333	02-tumors_101bp
c_MDT-AP-1367	240.333333333333	01-controls_101bp
c_TCGA-04-1542	240.3	01-controls_101bp
c_TCGA-C5-A1ML	240.3	01-controls_101bp
t_4174905	240.283333333333	02-tumors_101bp
c_B087wgs_19771	240.266666666667	01-controls_101bp
c_CGP_donor_1178366_3	240.266666666667	01-controls_101bp
c_ICGC_0087	240.266666666667	01-controls_101bp
c_TCGA-FF-8047	240.233333333333	01-controls_101bp
t_ICGC_MB129	240.2	02-tumors_101bp
c_PCSI_0467	240.133333333333	01-controls_101bp
c_CGP_donor_1437421	240.116666666667	01-controls_101bp
t_RK226	240.083333333333	02-tumors_101bp
c_CPCG0348	240.066666666667	01-controls_101bp
c_ICGC_PA30	240.05	01-controls_101bp
b_XI006_F9_S1	240	03-controls_151bp_X10
c_4113211	239.916666666667	01-controls_101bp
t_AOCS-163	239.916666666667	02-tumors_101bp
t_EOPC-033	239.9	02-tumors_101bp
t_H021-X4TX9T	239.883333333333	04-tumors_151bp_X10
c_ITNET-0797	239.866666666667	01-controls_101bp
c_TCGA-EL-A3TB	239.866666666667	01-controls_101bp
c_TCGA-EK-A2RM	239.816666666667	01-controls_101bp
t_TCGA-14-1823	239.8	02-tumors_101bp
b_H049-JVCT	239.783333333333	01-controls_101bp
c_CGP_donor_1691208	239.766666666667	01-controls_101bp
c_B087koeln_24478	239.75	01-controls_101bp
c_ICGC_MB114	239.733333333333	01-controls_101bp
t_ICGC_MB225	239.733333333333	02-tumors_101bp
c_ICGC_MB199	239.716666666667	01-controls_101bp
t_ICGC_MB160	239.666666666667	02-tumors_101bp
t_SJMB017	239.65	02-tumors_101bp
c_4110498	239.55	01-controls_101bp
t_HX35	239.516666666667	02-tumors_101bp
t_B087koeln_17831	239.5	02-tumors_101bp
t_ICGC_MB293	239.466666666667	02-tumors_101bp
c_CGP_donor_1309223	239.4	01-controls_101bp
c_ICGC_LFS_MB2	239.383333333333	01-controls_101bp
c_MELA-0238	239.366666666667	01-controls_101bp
t_ICGC_PA107	239.366666666667	02-tumors_101bp
c_TCGA-DJ-A2Q8	239.333333333333	01-controls_101bp
t_4131095	239.333333333333	02-tumors_101bp
b_XI061_9EP29	239.266666666667	03-controls_151bp_X10
c_MELA-0067	239.216666666667	01-controls_101bp
c_TCGA-DJ-A3US	239.15	01-controls_101bp
c_TCGA-41-5651	239.133333333333	01-controls_101bp
c_CGP_donor_1500979_1	239.066666666667	01-controls_101bp
t_CHC429	239.016666666667	02-tumors_101bp
c_ICGC_GBM97	239	01-controls_101bp
t_RK054	239	02-tumors_101bp
t_RK085	238.983333333333	02-tumors_101bp
t_CGP_donor_1069291	238.95	02-tumors_101bp
c_4164330X	238.95	03-controls_151bp_X10
c_CGP_donor_GC00014	238.933333333333	01-controls_101bp
t_TCGA-CS-6668	238.916666666667	02-tumors_101bp
b_XI006_F9_S2	238.866666666667	03-controls_151bp_X10
b_XI039_CRC_L1_S4	238.866666666667	03-controls_151bp_X10
t_ICGC_PA64	238.833333333333	02-tumors_101bp
c_CGP_donor_1309162_2	238.816666666667	01-controls_101bp
c_PCSI_0337	238.783333333333	01-controls_101bp
t_ICGC_MB167	238.783333333333	02-tumors_101bp
c_XD001_P117	238.783333333333	03-controls_151bp_X10
c_TCGA-KL-8346	238.766666666667	01-controls_101bp
t_4116268	238.766666666667	02-tumors_101bp
t_371	238.75	02-tumors_101bp
t_MELA-0180	238.75	02-tumors_101bp
c_ICGC_0227	238.716666666667	01-controls_101bp
b_XI006_F9_S3	238.716666666667	03-controls_151bp_X10
c_OCCAMS-WG-001	238.7	01-controls_101bp
c_TCGA-DU-7009	238.683333333333	01-controls_101bp
c_MELA-0168	238.65	01-controls_101bp
c_TCGA-AA-A00N	238.633333333333	01-controls_101bp
t_4169012	238.6	02-tumors_101bp
t_519	238.583333333333	02-tumors_101bp
c_AOCS-086	238.566666666667	01-controls_101bp
c_ICGC_MB800	238.566666666667	01-controls_101bp
t_RK261_2	238.55	02-tumors_101bp
c_CGP_donor_1353432	238.533333333333	01-controls_101bp
c_TCGA-CR-7391	238.516666666667	01-controls_101bp
c_4168738	238.466666666667	01-controls_101bp
t_CGP_donor_1654385	238.466666666667	02-tumors_101bp
b_XI002_188_3	238.45	03-controls_151bp_X10
c_OCCAMS-ST-033	238.433333333333	01-controls_101bp
c_TCGA-13-0912	238.4	01-controls_101bp
t_ICGC_MB174	238.383333333333	02-tumors_101bp
b_H049-AVEZ	238.366666666667	01-controls_101bp
c_CPCG0372	238.366666666667	01-controls_101bp
t_ICGC_MB113	238.366666666667	02-tumors_101bp
t_RK266	238.333333333333	02-tumors_101bp
c_ICGC_PA39	238.316666666667	01-controls_101bp
t_B087koeln_19885	238.316666666667	02-tumors_101bp
t_B087koeln_20471	238.3	02-tumors_101bp
t_EOPC-027_2	238.3	02-tumors_101bp
t_RK304	238.283333333333	02-tumors_101bp
c_TCGA-KL-8343	238.266666666667	01-controls_101bp
c_RK116	238.25	01-controls_101bp
c_B087koeln_22496	238.233333333333	01-controls_101bp
c_TCGA-AX-A1CI	238.233333333333	01-controls_101bp
t_TCGA-FD-A3N6	238.2	02-tumors_101bp
c_TCGA-GN-A26A	238.183333333333	01-controls_101bp
t_TCGA-FS-A1ZD	238.133333333333	02-tumors_101bp
c_EOPC-034_6	238.116666666667	01-controls_101bp
c_RK169	238.05	01-controls_101bp
c_ICGC_MB188	238.033333333333	01-controls_101bp
t_XI041_AP	238.033333333333	04-tumors_151bp_X10
c_134	238.016666666667	01-controls_101bp
c_ICGC_PA46	238.016666666667	01-controls_101bp
c_B087wgs_19073	238	01-controls_101bp
c_CGP_donor_1353426	237.983333333333	01-controls_101bp
t_125	237.966666666667	02-tumors_101bp
c_AOCS-142	237.933333333333	01-controls_101bp
c_CGP_donor_1212361	237.933333333333	01-controls_101bp
c_ICGC_PA107	237.9	01-controls_101bp
c_RK284	237.9	01-controls_101bp
t_4149246	237.883333333333	02-tumors_101bp
c_ICGC_PA103	237.833333333333	01-controls_101bp
c_ICGC_PNET02	237.8	01-controls_101bp
c_4103958X	237.8	03-controls_151bp_X10
c_ICGC_MB9	237.783333333333	01-controls_101bp
c_CGP_donor_1605283_1	237.766666666667	01-controls_101bp
c_ICGC_0365	237.75	01-controls_101bp
t_H050-46JU	237.733333333333	02-tumors_101bp
c_TCGA-AA-A01R	237.716666666667	01-controls_101bp
c_CPCG0259	237.683333333333	01-controls_101bp
t_CGP_donor_1463315_2	237.666666666667	02-tumors_101bp
c_H032-M30L	237.633333333333	01-controls_101bp
c_RK030	237.633333333333	01-controls_101bp
c_ICGC_0141	237.583333333333	01-controls_101bp
t_B087koeln_17683	237.583333333333	02-tumors_101bp
t_ICGC_MB148	237.55	02-tumors_101bp
c_CGP_donor_1178366_2	237.533333333333	01-controls_101bp
b_XI006_CRCf24_S2	237.533333333333	03-controls_151bp_X10
c_CGP_donor_1178366_1	237.516666666667	01-controls_101bp
c_OCCAMS-AH-039	237.483333333333	01-controls_101bp
t_RK134	237.466666666667	02-tumors_101bp
c_122	237.433333333333	01-controls_101bp
c_TCGA-KL-8334	237.416666666667	01-controls_101bp
c_CGP_donor_1338055_2	237.4	01-controls_101bp
c_4176325	237.366666666667	01-controls_101bp
t_TCGA-EE-A3JI	237.366666666667	02-tumors_101bp
c_4169012	237.35	01-controls_101bp
t_EOPC-028_1	237.3	02-tumors_101bp
t_RK289_2	237.3	02-tumors_101bp
t_ICGC_GBM106	237.283333333333	02-tumors_101bp
t_ICGC_PA34	237.266666666667	02-tumors_101bp
c_ICGC_GBM24	237.25	01-controls_101bp
t_HX22	237.25	02-tumors_101bp
c_ICGC_0103	237.233333333333	01-controls_101bp
c_B087koeln_17240	237.216666666667	01-controls_101bp
c_XD001_P014	237.2	03-controls_151bp_X10
c_TCGA-C5-A1M8	237.15	01-controls_101bp
t_MBRep_T54	237.15	02-tumors_101bp
t_TCGA-BT-A20P	237.15	02-tumors_101bp
c_ICGC_GBM96	237.133333333333	01-controls_101bp
c_A34-0022_CRUK_PC_0022_3	237.05	01-controls_101bp
t_TCGA-D7-6528	237.033333333333	02-tumors_101bp
c_0008_CRUK_PC_0008_2	237.016666666667	01-controls_101bp
c_TCGA-AD-A5EK	237.016666666667	01-controls_101bp
c_ICGC_MB252	236.95	01-controls_101bp
t_EOPC-08	236.916666666667	02-tumors_101bp
c_TCGA-AA-A01X	236.9	01-controls_101bp
c_TCGA-AP-A0LE	236.9	01-controls_101bp
c_CGP_donor_1424143	236.883333333333	01-controls_101bp
c_TCGA-E1-5318	236.883333333333	01-controls_101bp
c_CGP_donor_1364033	236.85	01-controls_101bp
c_ICGC_0518	236.85	01-controls_101bp
t_ICGC_MB179	236.85	02-tumors_101bp
t_RK152	236.85	02-tumors_101bp
c_TCGA-DK-A1A6	236.8	01-controls_101bp
b_XI006_F21_S1	236.75	03-controls_151bp_X10
c_TCGA-ET-A3DV	236.716666666667	01-controls_101bp
c_4190231	236.7	01-controls_101bp
t_RK141	236.683333333333	02-tumors_101bp
t_RK177	236.683333333333	02-tumors_101bp
c_MELA-0183	236.666666666667	01-controls_101bp
c_RK121	236.666666666667	01-controls_101bp
c_CGP_donor_1234123	236.65	01-controls_101bp
c_TCGA-HU-8245	236.65	01-controls_101bp
t_TCGA-06-0155	236.633333333333	02-tumors_101bp
t_RK061	236.616666666667	02-tumors_101bp
t_CGP_donor_1364444_1	236.583333333333	02-tumors_101bp
t_ICGC_MB54	236.583333333333	02-tumors_101bp
t_RK006_1	236.566666666667	02-tumors_101bp
t_CGP_donor_1364416_3	236.55	02-tumors_101bp
c_4173863	236.516666666667	01-controls_101bp
c_ICGC_MB119	236.5	01-controls_101bp
t_TCGA-73-4659	236.5	02-tumors_101bp
t_RK033	236.483333333333	02-tumors_101bp
t_RK121	236.466666666667	02-tumors_101bp
t_4176133	236.45	02-tumors_101bp
c_TCGA-KM-8442	236.416666666667	01-controls_101bp
t_RK151	236.416666666667	02-tumors_101bp
t_CGP_donor_1503021	236.383333333333	02-tumors_101bp
c_TCGA-BR-6564	236.366666666667	01-controls_101bp
t_RK211	236.366666666667	02-tumors_101bp
c_TCGA-KL-8344	236.35	01-controls_101bp
c_TCGA-ET-A2N1	236.333333333333	01-controls_101bp
t_RK074	236.3	02-tumors_101bp
c_B087koeln_25262	236.283333333333	01-controls_101bp
t_4101815	236.283333333333	02-tumors_101bp
b_XI049_9EP9	236.283333333333	03-controls_151bp_X10
c_MELA-0055	236.266666666667	01-controls_101bp
b_H050-6K3Z	236.216666666667	01-controls_101bp
c_ICGC_GBM2	236.2	01-controls_101bp
c_RK297	236.2	01-controls_101bp
t_4108988	236.2	02-tumors_101bp
t_RK278	236.2	02-tumors_101bp
c_ICGC_PNET03	236.183333333333	01-controls_101bp
c_CGP_donor_1230722	236.15	01-controls_101bp
c_B087wgs_18253	236.133333333333	01-controls_101bp
c_TCGA-AO-A03N	236.133333333333	01-controls_101bp
c_4174742	236	01-controls_101bp
t_TCGA-AF-2689	235.983333333333	02-tumors_101bp
c_MELA-0051	235.95	01-controls_101bp
c_TCGA-C4-A0F7	235.95	01-controls_101bp
t_RK136	235.916666666667	02-tumors_101bp
c_ICGC_GBM40	235.9	01-controls_101bp
c_CGP_donor_1691206	235.883333333333	01-controls_101bp
t_H032-Y0L3	235.833333333333	02-tumors_101bp
c_TCGA-MH-A55Z	235.766666666667	01-controls_101bp
t_ICGC_0141	235.766666666667	02-tumors_101bp
t_TCGA-FD-A3N5	235.766666666667	02-tumors_101bp
c_TCGA-AK-3454	235.733333333333	01-controls_101bp
t_RK095	235.716666666667	02-tumors_101bp
c_OCCAMS-RS-008	235.7	01-controls_101bp
t_RK245	235.683333333333	02-tumors_101bp
b_H050-SECM	235.666666666667	01-controls_101bp
c_ICGC_MB183	235.65	01-controls_101bp
c_4145056	235.616666666667	01-controls_101bp
b_H050-D7C3	235.6	01-controls_101bp
t_CGP_donor_1691146	235.566666666667	02-tumors_101bp
t_ICGC_MB288	235.566666666667	02-tumors_101bp
b_XI006_F8_S3	235.55	03-controls_151bp_X10
b_XI006_F20_S1	235.533333333333	03-controls_151bp_X10
c_TCGA-HC-7233	235.516666666667	01-controls_101bp
c_NE-0026	235.5	01-controls_101bp
c_TCGA-B1-A47M	235.5	01-controls_101bp
c_TCGA-KN-8426	235.483333333333	01-controls_101bp
t_RK237	235.483333333333	02-tumors_101bp
t_TCGA-AB-2965	235.433333333333	02-tumors_101bp
c_TCGA-GL-A59R	235.416666666667	01-controls_101bp
t_4110120	235.366666666667	02-tumors_101bp
