#chromosomeIndex	startPos	endPos	tadIndex
5	135550000	136165000	1147
5	136120000	136990000	1148
5	136920000	137560000	1149
5	137480000	139200000	1150
5	139150000	139680000	1151
5	139560000	140120000	1152
5	140080000	140475000	1153
5	140410000	141000000	1154
5	140960000	141360000	1155
5	141310000	142120000	1156
5	142040000	142775000	1157
5	142735000	143600000	1158
5	143550000	145090000	1159
5	145010000	145880000	1160
5	145825000	147040000	1161
5	146960000	147775000	1162
5	147720000	148140000	1163
5	148080000	149000000	1164
5	148920000	149440000	1165
5	149375000	149865000	1166
5	149800000	150680000	1167
5	150600000	151200000	1168
5	151160000	151900000	1169
5	151800000	153390000	1170
5	153320000	154025000	1171
5	153960000	154400000	1172
5	154320000	156615000	1173
5	156560000	157175000	1174
5	157120000	158120000	1175
5	158060000	158760000	1176
5	158640000	159465000	1177
5	159410000	159890000	1178
5	159840000	161320000	1179
5	161185000	161590000	1180
5	161510000	162890000	1181
5	162840000	164000000	1182
5	163920000	165040000	1183
5	164960000	167040000	1184
5	166960000	167800000	1185
5	167680000	169065000	1186
5	169000000	170120000	1187
5	170040000	170800000	1188
5	170760000	171440000	1189
5	171320000	171840000	1190
5	171760000	172125000	1191
5	172080000	172440000	1192
5	172360000	173065000	1193
5	173000000	173465000	1194
5	173400000	174340000	1195
5	174280000	174940000	1196
5	174880000	175440000	1197
5	175320000	176440000	1198
5	176360000	177390000	1199
5	177280000	178050000	1200
5	177985000	178600000	1201
5	178535000	179120000	1202
5	179040000	179565000	1203
5	179520000	180200000	1204
5	180150000	180915260	1205
5	180875260	180915260	1206
6	1	120000	1207
6	40000	1480000	1208
6	1440000	2790000	1209
6	2720000	3760000	1210
6	3710000	4065000	1211
6	4000000	5050000	1212
6	5000000	5400000	1213
6	5360000	6025000	1214
6	5960000	6640000	1215
6	6600000	7320000	1216
6	7280000	7700000	1217
6	7640000	8140000	1218
6	8080000	10490000	1219
6	10440000	11560000	1220
6	11520000	12360000	1221
6	12300000	12650000	1222
6	12600000	13320000	1223
6	13135000	13640000	1224
6	13560000	15680000	1225
6	15640000	16280000	1226
6	16240000	17125000	1227
6	17080000	17840000	1228
6	17800000	18320000	1229
6	18240000	20240000	1230
6	20160000	21280000	1231
6	21200000	21640000	1232
6	21600000	23040000	1233
6	22880000	24440000	1234
6	24400000	25200000	1235
6	25125000	26040000	1236
6	26000000	26600000	1237
6	26560000	27120000	1238
6	27075000	27915000	1239
6	27840000	29040000	1240
6	28960000	29680000	1241
6	29600000	30440000	1242
6	30360000	31100000	1243
6	31040000	31520000	1244
6	31440000	32040000	1245
6	31960000	32850000	1246
6	32800000	33320000	1247
6	33240000	34160000	1248
6	34085000	34400000	1249
6	34360000	34950000	1250
6	34760000	35290000	1251
6	35240000	37240000	1252
6	37160000	37680000	1253
6	37635000	38000000	1254
6	37960000	38760000	1255
6	38680000	39920000	1256
6	39850000	41320000	1257
6	41260000	41720000	1258
6	41680000	42065000	1259
6	41985000	42600000	1260
6	42525000	42875000	1261
6	42810000	43150000	1262
6	43085000	43600000	1263
6	43560000	44360000	1264
6	44320000	46040000	1265
6	45985000	46680000	1266
6	46600000	47400000	1267
6	47320000	48800000	1268
6	48710000	49480000	1269
6	49400000	50040000	1270
6	49960000	50615000	1271
6	50560000	52000000	1272
6	51920000	52640000	1273
6	52550000	53000000	1274
6	52960000	53360000	1275
6	53320000	53680000	1276
6	53600000	55120000	1277
6	55080000	55825000	1278
6	55760000	56200000	1279
6	56160000	56765000	1280
6	56720000	57240000	1281
6	57160000	58365000	1282
6	58285000	58800000	1283
6	58760000	61000000	1284
6	61000000	61920000	1285
6	61880000	64040000	1286
6	63960000	64590000	1287
6	64520000	65360000	1288
6	65280000	67320000	1289
6	67240000	67640000	1290
6	67560000	69320000	1291
6	69240000	70440000	1292
6	70360000	70960000	1293
6	70900000	71790000	1294
6	71720000	72920000	1295
6	72840000	74200000	1296
6	74120000	76000000	1297
6	75960000	76560000	1298
6	76480000	77920000	1299
6	77840000	78280000	1300
6	78200000	79600000	1301
6	79520000	80640000	1302
6	80600000	82925000	1303
6	82880000	83960000	1304
6	83880000	84290000	1305
6	84240000	85000000	1306
6	84950000	86400000	1307
6	86320000	87760000	1308
6	87720000	88525000	1309
6	88485000	89680000	1310
6	89640000	90600000	1311
6	90535000	91320000	1312
6	91240000	91665000	1313
6	91585000	93560000	1314
6	93480000	94200000	1315
6	94120000	95720000	1316
6	95680000	97040000	1317
6	96960000	97560000	1318
6	97485000	97915000	1319
6	97840000	98500000	1320
6	98440000	99765000	1321
6	99720000	101200000	1322
6	101120000	102400000	1323
6	102240000	103240000	1324
6	103120000	103680000	1325
6	103560000	105280000	1326
6	105200000	105890000	1327
6	105840000	106815000	1328
6	106760000	107360000	1329
6	107320000	108215000	1330
6	108160000	108850000	1331
6	108800000	109800000	1332
6	109760000	110800000	1333
6	110760000	111365000	1334
6	111320000	112040000	1335
6	112000000	112425000	1336
6	112360000	114340000	1337
6	114280000	116520000	1338
6	116440000	117075000	1339
6	117000000	118040000	1340
6	117960000	118615000	1341
6	118560000	119280000	1342
6	119225000	120050000	1343
6	120000000	120725000	1344
6	120660000	121400000	1345
6	121320000	122760000	1346
6	122680000	123760000	1347
6	123680000	125240000	1348
6	125160000	126325000	1349
6	126280000	127640000	1350
6	127560000	129120000	1351
6	129040000	129840000	1352
6	129760000	130440000	1353
6	130360000	131200000	1354
6	131160000	132025000	1355
6	131960000	132880000	1356
6	132800000	134440000	1357
6	134385000	135375000	1358
6	135320000	136920000	1359
6	136840000	138040000	1360
6	138000000	138440000	1361
6	138385000	139120000	1362
6	139060000	139680000	1363
6	139635000	140360000	1364
6	140280000	140840000	1365
6	140760000	142490000	1366
6	142440000	143880000	1367
6	143840000	144400000	1368
6	144360000	144900000	1369
6	144840000	145400000	1370
6	145320000	145640000	1371
6	145600000	146080000	1372
6	146000000	147160000	1373
6	147120000	147720000	1374
6	147675000	148520000	1375
6	148460000	148880000	1376
6	148835000	149360000	1377
6	149310000	149920000	1378
6	149840000	150725000	1379
6	150685000	151200000	1380
6	151160000	151775000	1381
6	151720000	153320000	1382
6	153240000	155000000	1383
6	154920000	155640000	1384
6	155585000	157040000	1385
6	156960000	157720000	1386
6	157675000	158600000	1387
6	158560000	159600000	1388
6	159560000	160140000	1389
6	160080000	160550000	1390
6	160480000	161120000	1391
6	161050000	161840000	1392
6	161800000	163280000	1393
6	163160000	163840000	1394
6	163785000	164615000	1395
6	164520000	165800000	1396
6	165725000	166280000	1397
6	166235000	166640000	1398
6	166560000	167200000	1399
6	167120000	167600000	1400
6	167535000	167840000	1401
6	167800000	168560000	1402
6	168400000	169320000	1403
6	169280000	170300000	1404
6	170260000	170960000	1405
6	170885000	171115067	1406
6	171075067	171115067	1407
7	1	80000	1408
7	25000	960000	1409
7	885000	1225000	1410
7	1185000	1550000	1411
7	1480000	2480000	1412
7	2435000	2800000	1413
7	2720000	5840000	1414
7	5760000	6560000	1415
7	6480000	7600000	1416
7	7560000	8400000	1417
7	8360000	8925000	1418
7	8735000	9760000	1419
7	9640000	10560000	1420
7	10480000	11000000	1421
7	10960000	11440000	1422
7	11400000	12560000	1423
7	12520000	13325000	1424
7	13280000	14765000	1425
7	14720000	16160000	1426
7	16100000	16720000	1427
7	16640000	17720000	1428
7	17680000	18415000	1429
7	18360000	19160000	1430
7	19120000	19760000	1431
7	19720000	20725000	1432
7	20680000	21320000	1433
7	21275000	22120000	1434
7	22080000	22600000	1435
7	22560000	23600000	1436
7	23520000	24840000	1437
7	24785000	25240000	1438
7	25200000	25920000	1439
7	25860000	26760000	1440
7	26685000	27240000	1441
7	27200000	27680000	1442
7	27600000	28240000	1443
7	28160000	28960000	1444
7	28920000	30160000	1445
7	30000000	30840000	1446
7	30760000	31800000	1447
7	31735000	32590000	1448
7	32520000	33175000	1449
7	33120000	34265000	1450
7	34120000	35680000	1451
7	35635000	36000000	1452
7	35960000	36440000	1453
7	36400000	37290000	1454
7	37240000	38440000	1455
7	38400000	38800000	1456
7	38760000	40200000	1457
7	40125000	41960000	1458
7	41910000	42960000	1459
7	42920000	43600000	1460
7	43560000	44040000	1461
7	44000000	44600000	1462
7	44560000	45215000	1463
7	45160000	45840000	1464
7	45760000	46400000	1465
7	46360000	47340000	1466
7	47280000	48200000	1467
7	48135000	48925000	1468
7	48840000	50120000	1469
7	50075000	50525000	1470
7	50480000	51480000	1471
7	51440000	53400000	1472
7	53040000	54840000	1473
7	54800000	55800000	1474
7	55680000	56400000	1475
7	56200000	56850000	1476
7	56720000	57225000	1477
7	57085000	58120000	1478
7	58080000	59900000	1479
7	59900000	61040000	1480
7	61000000	61500000	1481
7	61460000	61960000	1482
7	61840000	62760000	1483
7	62680000	63680000	1484
7	63320000	64440000	1485
7	64320000	65200000	1486
7	65135000	65480000	1487
7	65440000	65960000	1488
7	65920000	66800000	1489
7	66760000	68200000	1490
7	68040000	68920000	1491
7	68720000	69680000	1492
7	69610000	70320000	1493
7	70275000	71360000	1494
7	71240000	72440000	1495
7	72360000	73625000	1496
7	73585000	73825000	1497
7	73785000	74240000	1498
7	74160000	74680000	1499
7	74640000	75080000	1500
7	75000000	75440000	1501
7	75400000	76080000	1502
7	76000000	78920000	1503
7	78880000	79680000	1504
7	79640000	80320000	1505
7	80235000	81120000	1506
7	81080000	81690000	1507
7	81640000	82440000	1508
7	82360000	83480000	1509
7	83400000	84690000	1510
7	84640000	85520000	1511
7	85475000	86560000	1512
7	86480000	87850000	1513
7	87800000	89775000	1514
7	89720000	90720000	1515
7	90675000	91600000	1516
7	91500000	92225000	1517
7	92160000	93265000	1518
7	93185000	93960000	1519
7	93880000	95360000	1520
7	95320000	96840000	1521
7	96725000	97880000	1522
7	97800000	98520000	1523
7	98480000	99050000	1524
7	99000000	100520000	1525
7	100440000	102320000	1526
7	102240000	102765000	1527
7	102685000	103840000	1528
7	103800000	104560000	1529
7	104520000	105215000	1530
7	105160000	105800000	1531
7	105760000	106840000	1532
7	106785000	107840000	1533
7	107760000	108240000	1534
7	108200000	109560000	1535
7	109360000	110740000	1536
7	110680000	111375000	1537
7	111320000	112160000	1538
7	112120000	112625000	1539
7	112560000	113400000	1540
7	113360000	115800000	1541
7	115760000	116240000	1542
7	116185000	116525000	1543
7	116480000	116865000	1544
7	116800000	117890000	1545
7	117840000	118890000	1546
7	118840000	120480000	1547
7	120400000	121240000	1548
7	121160000	121720000	1549
7	121675000	122265000	1550
7	122200000	123200000	1551
7	123120000	123640000	1552
7	123560000	124640000	1553
7	124575000	125360000	1554
7	125280000	126360000	1555
7	126235000	127240000	1556
7	127200000	128040000	1557
7	127975000	128850000	1558
7	128760000	129340000	1559
7	129260000	129680000	1560
7	129640000	130175000	1561
7	130135000	130565000	1562
7	130520000	131360000	1563
7	131310000	132040000	1564
7	132000000	132300000	1565
7	132235000	134140000	1566
7	134080000	135000000	1567
7	134920000	135775000	1568
7	135720000	136120000	1569
7	136080000	137360000	1570
7	137280000	139040000	1571
7	138880000	140140000	1572
7	140080000	140725000	1573
7	140680000	141520000	1574
7	141440000	142075000	1575
7	142000000	142340000	1576
7	142280000	143265000	1577
7	143200000	143600000	1578
7	143560000	144120000	1579
7	144040000	145880000	1580
7	145800000	148240000	1581
7	148160000	148840000	1582
7	148760000	149560000	1583
7	149480000	150800000	1584
7	150680000	151720000	1585
7	151480000	152560000	1586
7	152520000	153480000	1587
7	153400000	153800000	1588
7	153720000	154600000	1589
7	154560000	155600000	1590
7	155535000	156750000	1591
7	156700000	157200000	1592
7	157160000	158240000	1593
7	158160000	159138663	1594
7	159098663	159138663	1595
8	1	120000	1596
8	40000	2080000	1597
8	2000000	3080000	1598
8	3040000	3520000	1599
8	3440000	4115000	1600
8	4040000	4880000	1601
8	4680000	6280000	1602
8	6210000	7120000	1603
8	7040000	8040000	1604
8	7960000	8560000	1605
8	8485000	8880000	1606
8	8835000	9765000	1607
8	9710000	10400000	1608
8	10325000	10765000	1609
8	10700000	11190000	1610
8	11110000	11465000	1611
8	11385000	12440000	1612
8	12360000	13600000	1613
8	13550000	14160000	1614
8	14120000	14800000	1615
8	14720000	15600000	1616
8	15480000	16665000	1617
8	16600000	17100000	1618
8	17040000	17480000	1619
8	17400000	17800000	1620
8	17760000	18760000	1621
8	18685000	19240000	1622
8	19185000	19725000	1623
8	19680000	20090000	1624
8	20040000	21960000	1625
8	21880000	22920000	1626
8	22840000	24360000	1627
8	24285000	25015000	1628
8	24960000	26000000	1629
8	25950000	26560000	1630
8	26485000	27165000	1631
8	27120000	28320000	1632
8	28200000	30080000	1633
8	30025000	30560000	1634
8	30480000	31080000	1635
8	31040000	32120000	1636
8	32075000	32440000	1637
8	32400000	33520000	1638
8	33460000	34960000	1639
8	34840000	35960000	1640
8	35920000	36700000	1641
8	36640000	37640000	1642
8	37600000	38280000	1643
8	38210000	38680000	1644
8	38600000	40080000	1645
8	40035000	41440000	1646
8	41360000	41815000	1647
8	41760000	42280000	1648
8	42235000	43000000	1649
8	42880000	43840000	1650
8	43800000	45600000	1651
8	45600000	46840000	1652
8	46800000	47760000	1653
8	47680000	48200000	1654
8	48120000	48960000	1655
8	48880000	49880000	1656
8	49840000	51320000	1657
8	51200000	53440000	1658
8	53385000	53875000	1659
8	53835000	55440000	1660
8	55360000	56400000	1661
8	56360000	56715000	1662
8	56640000	57160000	1663
8	57080000	57720000	1664
8	57560000	58320000	1665
8	58275000	59400000	1666
8	59320000	61325000	1667
8	61280000	62090000	1668
8	62040000	64160000	1669
8	64080000	65440000	1670
8	65360000	66560000	1671
8	66500000	66960000	1672
8	66910000	67390000	1673
8	67320000	67600000	1674
8	67560000	68760000	1675
8	68680000	69440000	1676
8	69400000	70575000	1677
8	70520000	71640000	1678
8	71600000	73140000	1679
8	73080000	74200000	1680
8	74120000	74615000	1681
8	74560000	75315000	1682
8	75240000	76240000	1683
8	76160000	77280000	1684
8	77200000	78520000	1685
8	78460000	79400000	1686
8	79360000	80560000	1687
8	80485000	80990000	1688
8	80920000	81540000	1689
8	81480000	81920000	1690
8	81860000	82200000	1691
8	82135000	82680000	1692
8	82600000	83200000	1693
8	83160000	84320000	1694
8	84000000	84800000	1695
8	84760000	85525000	1696
8	85480000	86080000	1697
8	86000000	86600000	1698
8	86535000	87090000	1699
8	86880000	87600000	1700
8	87520000	88680000	1701
8	88560000	89440000	1702
8	89375000	90200000	1703
8	90040000	90760000	1704
8	90720000	91040000	1705
8	91000000	92240000	1706
8	92125000	94715000	1707
8	94640000	95000000	1708
8	94960000	95600000	1709
8	95520000	96315000	1710
8	96240000	97250000	1711
8	97200000	98680000	1712
8	98600000	99160000	1713
8	99120000	99520000	1714
8	99460000	100400000	1715
8	100360000	101160000	1716
8	101120000	101600000	1717
8	101560000	102325000	1718
8	102280000	103290000	1719
8	103210000	104080000	1720
8	104035000	104565000	1721
8	104520000	105560000	1722
8	105480000	106900000	1723
8	106840000	107740000	1724
8	107680000	108840000	1725
8	108800000	109880000	1726
8	109835000	110400000	1727
8	110350000	110790000	1728
8	110720000	111120000	1729
8	111050000	112440000	1730
8	112360000	112920000	1731
8	112840000	114520000	1732
8	114475000	115680000	1733
8	115520000	118325000	1734
8	118280000	119760000	1735
8	119685000	120840000	1736
8	120775000	121100000	1737
8	121060000	121520000	1738
8	121440000	122015000	1739
8	121950000	122650000	1740
8	122600000	123680000	1741
8	123640000	124280000	1742
8	124200000	125540000	1743
8	125480000	126120000	1744
8	126080000	126720000	1745
8	126680000	127840000	1746
8	127785000	128800000	1747
8	128720000	129015000	1748
8	128935000	129900000	1749
8	129840000	130840000	1750
8	130800000	131765000	1751
8	131720000	133800000	1752
8	133720000	134225000	1753
8	134185000	134520000	1754
8	134475000	135040000	1755
8	134960000	135940000	1756
8	135880000	137160000	1757
8	137025000	137880000	1758
8	137760000	138575000	1759
8	138510000	139160000	1760
8	139080000	139765000	1761
8	139700000	140690000	1762
8	140640000	141520000	1763
8	141440000	142480000	1764
8	142410000	143800000	1765
8	143700000	144365000	1766
8	144320000	145300000	1767
8	145135000	145760000	1768
8	145700000	146364022	1769
8	146324022	146364022	1770
9	1	175000	1771
9	40000	880000	1772
9	800000	2040000	1773
9	1880000	2880000	1774
9	2840000	3240000	1775
9	3120000	4760000	1776
9	4680000	5125000	1777
9	5040000	5400000	1778
9	5320000	5840000	1779
9	5760000	6800000	1780
9	6750000	7560000	1781
9	7510000	9080000	1782
9	9000000	9360000	1783
9	9320000	10040000	1784
9	10000000	11400000	1785
9	11320000	12680000	1786
9	12640000	13120000	1787
9	12960000	14490000	1788
9	14410000	15720000	1789
