gene	ensembl_id
GUCA2A	197273
GUCA2B	44012
GUCY1A2	152402
GUCY1A3	164116
GUCY1B2	123201
GUCY1B3	61918
GUCY2C	70019
GUCY2D	132518
GUCY2F	101890
GUCY2GP	243316
GUF1	151806
GUK1	143774
GULP1	144366
GUSB	169919
GUSBP10	224723
GUSBP11	228315
GUSBP2	241549
GUSBP3	253203
GUSBP4	239650
GUSBP5	236296
GUSBP9	215630
GVINP1	254838
GXYLT1	151233
GXYLT2	172986
GYG1	163754
GYG2	56998
GYG2P1	206159
GYPA	170180
GYPB	250361
GYPC	136732
GYPE	197465
GYS1	104812
GYS2	111713
GZF1	125812
GZMA	145649
GZMB	100453
GZMH	100450
GZMK	113088
GZMM	197540
H19	130600
H1F0	189060
H1FNT	187166
H1FOO	178804
H1FX	184897
H2AFB1	274183
H2AFB2	277858
H2AFB3	277745
H2AFJ	246705
H2AFV	105968
H2AFX	188486
H2AFY	113648
H2AFY2	99284
H2AFZ	164032
H2BFM	101812
H2BFWT	123569
H3F3A	163041
H3F3B	132475
H3F3C	188375
H6PD	49239
HAAO	162882
HABP2	148702
HABP4	130956
HACE1	85382
HACL1	131373
HADH	138796
HADHA	84754
HADHB	138029
HAGH	63854
HAGHL	103253
HAL	84110
HAMP	105697
HAND1	113196
HAND2	164107
HAO1	101323
HAO2	116882
HAP1	173805
HAPLN1	145681
HAPLN2	132702
HAPLN3	140511
HAPLN4	187664
HAR1A	274915
HAR1A	225978
HAR1B	231133
HARBI1	180423
HARS	170445
HARS2	112855
HAS1	105509
HAS2	170961
HAS2-AS1	248690
HAS3	103044
HAT1	128708
HAUS1	152240
HAUS2	137814
HAUS3	214367
HAUS4	92036
HAUS5	249115
HAUS6	147874
HAUS7	213397
HAUS8	131351
HAVCR1	113249
HAVCR2	135077
HAX1	143575
HBA1	206172
HBA2	188536
HBB	244734
HBBP1	229988
HBD	223609
HBE1	213931
HBEGF	113070
HBG1	213934
HBG2	196565
HBM	206177
HBP1	105856
HBQ1	86506
HBS1L	112339
HBZ	130656
HCAR1	196917
HCAR2	182782
HCAR3	255398
HCCS	4961
HCFC1	172534
HCFC1R1	103145
HCFC2	111727
HCG11	228223
HCG18	235727
HCG18	230660
HCG18	231074
HCG18	224619
HCG18	228894
HCG18	224705
HCG18	234893
HCG4	237905
HCG4	235317
HCG4	226379
HCG4	236225
HCG4	176998
HCG4	224564
HCG4	225346
HCG4	228706
HCG4B	227956
HCG4B	226563
HCG4B	220391
HCG4B	236033
HCG4B	227262
HCG4B	231287
HCG4B	231941
HCK	101336
HCLS1	180353
HCN1	164588
HCN2	99822
HCN4	138622
HCRT	161610
HCRTR1	121764
HCRTR2	137252
HCST	126264
HDAC1	116478
HDAC10	100429
HDAC11	163517
HDAC2	196591
HDAC3	171720
HDAC4	68024
HDAC5	108840
HDAC6	94631
HDAC7	61273
HDAC8	147099
HDAC9	48052
HDC	140287
HDDC2	111906
HDDC3	184508
HDGF	143321
HDGFL1	112273
HDGFRP2	167674
HDGFRP3	166503
HDHD2	167220
HDHD3	119431
HDLBP	115677
HDX	165259
HEATR1	119285
HEATR3	155393
HEATR4	187105
HEATR5A	129493
HEATR5B	8869
HEATR6	68097
HEBP1	13583
HEBP2	51620
HECA	112406
HECTD1	92148
HECTD2	165338
HECTD3	126107
HECW1	2746
HECW2	138411
HEG1	173706
HELB	127311
HELLS	119969
HELQ	163312
HELT	187821
HELZ	198265
HEMGN	136929
HEMK1	114735
HENMT1	162639
HEPACAM	165478
HEPACAM2	188175
HEPH	89472
HEPHL1	181333
HEPN1	221932
HERC1	103657
HERC2P2	276550
HERC2P2	280787
HERC2P3	180229
HERC2P4	230267
HERC2P7	259414
HERC3	138641
HERC4	148634
HERC5	138646
HERC6	138642
HERPUD1	51108
HERPUD2	122557
HES1	114315
HES2	69812
HES3	173673
HES4	188290
HES6	144485
HES7	179111
HESX1	163666
HEXA	213614
HEXB	49860
HEXDC	169660
HEXIM1	186834
HEXIM2	168517
HEY1	164683
HEY2	135547
HEYL	163909
HFE	10704
HFE2	168509
HFM1	162669
HGD	113924
HGF	19991
HGFAC	109758
HGS	185359
HGSNAT	165102
HHATL	10282
HHEX	152804
HHIP	164161
HHIPL1	182218
HHIPL2	143512
HHLA1	132297
HHLA2	114455
HHLA3	197568
HIBADH	106049
HIBCH	198130
HIC1	177374
HIC2	169635
HIF1A	100644
HIF1AN	166135
HIF3A	124440
HIGD1A	181061
HIGD1B	131097
HIGD1C	214511
HIGD2A	146066
HIGD2B	175202
HILS1	188662
HINFP	172273
HINT1	169567
HINT2	137133
HINT3	111911
HIP1	127946
HIP1R	130787
HIPK1	163349
HIPK2	64393
HIPK3	110422
HIPK4	160396
HIRA	100084
HIRIP3	149929
HIST1H1A	124610
HIST1H1B	184357
HIST1H1C	187837
HIST1H1D	124575
HIST1H1E	168298
HIST1H1T	187475
HIST1H2AA	164508
HIST1H2AB	278463
HIST1H2AC	180573
HIST1H2AD	196866
HIST1H2AE	277075
HIST1H2AG	196787
HIST1H2AH	274997
HIST1H2AI	196747
HIST1H2AJ	276368
HIST1H2AK	275221
HIST1H2AL	276903
HIST1H2AM	278677
HIST1H2BA	146047
HIST1H2BB	276410
HIST1H2BC	180596
HIST1H2BD	158373
HIST1H2BE	274290
HIST1H2BF	277224
HIST1H2BG	273802
HIST1H2BH	275713
HIST1H2BI	278588
HIST1H2BJ	124635
HIST1H2BK	197903
HIST1H2BL	185130
HIST1H2BM	273703
HIST1H2BN	233822
HIST1H2BO	274641
HIST1H3A	275714
HIST1H3B	274267
HIST1H3C	278272
HIST1H3D	197409
HIST1H3E	274750
HIST1H3F	277775
HIST1H3G	273983
HIST1H3H	278828
HIST1H3I	275379
HIST1H3J	197153
HIST1H4A	278637
HIST1H4B	278705
HIST1H4C	197061
HIST1H4D	277157
HIST1H4E	276966
HIST1H4F	274618
HIST1H4G	275663
HIST1H4H	158406
HIST1H4I	276180
HIST1H4J	197238
HIST1H4K	273542
HIST1H4L	275126
HIST2H2AA3	203812
HIST2H2AA4	272196
HIST2H2AB	184270
HIST2H2AC	184260
HIST2H2BA	223345
HIST2H2BC	203819
HIST2H2BE	184678
HIST2H2BF	203814
HIST2H3A	203852
HIST2H3C	203811
HIST2H3D	183598
HIST2H4A	270882
HIST2H4B	270276
HIST3H2A	181218
HIST3H2BB	196890
HIST3H3	168148
HIST4H4	197837
HIVEP1	95951
HIVEP2	10818
HIVEP3	127124
HJURP	123485
HK1	156515
HK2	159399
HK3	160883
HKDC1	156510
HKR1	181666
HLA-DRB5	198502
HLA-DRB6	229391
HLA-F-AS1	214922
HLA-H	223463
HLA-H	231904
HLA-H	237218
HLA-H	247700
HLA-H	226893
HLA-H	206341
HLA-H	227296
HLA-H	227669
HLA-J	204622
HLA-J	234074
HLA-J	228524
HLA-J	226586
HLA-J	235309
HLA-J	223439
HLA-J	228220
HLA-J	243336
HLCS	159267
HLF	108924
HLTF	71794
HLX	136630
HM13	101294
HMBOX1	147421
HMBS	281702
HMBS	256269
HMCN1	143341
HMG20A	140382
HMG20B	64961
HMGA1	137309
HMGA1P7	216753
HMGA2	149948
HMGB1	189403
HMGB2	164104
HMGB3	29993
HMGB3P1	225336
HMGB4	176256
HMGCL	117305
HMGCLL1	146151
HMGCR	113161
HMGCS1	112972
HMGCS2	134240
HMGN1	205581
HMGN2	198830
HMGN2P46	179362
HMGN3	118418
HMGN4	182952
HMGN5	198157
HMGXB3	113716
HMGXB4	100281
HMHB1	158497
HMMR	72571
HMOX1	100292
HMP19	170091
HMSD	221887
HMX1	215612
HMX2	188816
HMX3	188620
HN1	189159
HN1L	206053
HNF1A	135100
HNF1A-AS1	241388
HNF4A	101076
HNF4G	164749
HNMT	150540
HNRNPA0	177733
HNRNPA1	135486
HNRNPA1L2	139675
HNRNPA1P10	214223
HNRNPA1P10	224578
HNRNPA2B1	122566
HNRNPA3	170144
HNRNPA3P1	226790
HNRNPAB	197451
HNRNPC	92199
HNRNPD	138668
HNRNPF	169813
HNRNPH1	169045
HNRNPH2	126945
HNRNPH3	96746
HNRNPK	165119
HNRNPM	99783
HNRNPU	153187
HNRNPUL1	105323
HNRNPUL2	214753
HNRNPUL2-BSCL2	234857
HOGA1	241935
HOMER1	152413
HOMER2	103942
HOMER3	51128
HOMEZ	215271
HOOK1	134709
HOOK2	95066
HOOK3	168172
HOPX	171476
HORMAD1	143452
HORMAD2	176635
HOTAIR	228630
HOTAIRM1	233429
HOTTIP	243766
HOXA1	105991
HOXA10	253293
HOXA10-HOXA9	257184
HOXA11	5073
HOXA13	106031
HOXA2	105996
HOXA3	105997
HOXA4	197576
HOXA5	106004
HOXA6	106006
HOXA7	122592
HOXA9	78399
HOXB1	120094
HOXB13	159184
HOXB2	173917
HOXB3	120093
HOXB4	182742
HOXB5	120075
HOXB6	108511
HOXB7	260027
HOXB8	120068
HOXB9	170689
HOXC10	180818
HOXC11	123388
HOXC12	123407
HOXC13	123364
HOXC4	198353
HOXC5	172789
HOXC6	197757
HOXC8	37965
HOXC9	180806
HOXD1	128645
HOXD10	128710
HOXD11	128713
HOXD12	170178
HOXD13	128714
HOXD3	128652
HOXD8	175879
HOXD9	128709
HP	257017
HP1BP3	127483
HPCA	121905
HPCAL1	115756
HPCAL4	116983
HPD	158104
HPDL	186603
HPGD	164120
HPGDS	163106
HPN	105707
HPR	261701
HPRT1	165704
HPS1	107521
HPS3	163755
HPS4	100099
HPS5	110756
HPS6	166189
HPSE	173083
HPSE2	172987
HPVC1	280920
HPX	110169
HPYR1	253521
HR	168453
HRASLS	127252
HRASLS2	133328
HRASLS5	168004
HRC	130528
HRCT1	196196
HRG	113905
HRH1	196639
HRH2	113749
HRH3	101180
HRH4	134489
HRK	135116
HRNR	197915
HS1BP3	118960
HS2ST1	153936
HS3ST1	2587
HS3ST2	122254
HS3ST3A1	153976
HS3ST3B1	125430
HS3ST4	182601
HS3ST5	249853
HS6ST1	136720
HS6ST2	171004
HS6ST3	185352
HSBP1	230989
HSBP1L1	226742
HSCB	100209
HSD11B1	117594
HSD11B1L	167733
HSD11B2	176387
HSD17B1	108786
HSD17B10	72506
HSD17B11	198189
HSD17B12	149084
HSD17B13	170509
HSD17B14	87076
HSD17B2	86696
HSD17B3	130948
HSD17B4	133835
HSD17B6	25423
HSD17B7	132196
HSD17B7P2	99251
HSD3B1	203857
HSD3B2	203859
HSD3B7	99377
HSD3BP4	203855
HSD52	224609
HSDL1	103160
HSDL2	119471
HSF1	185122
HSF2	25156
HSF2BP	160207
HSF4	102878
HSF5	176160
HSFX1	171116
HSFX2	268738
HSFY1P1	229027
HSFY2	169953
HSH2D	196684
HSP90AA1	80824
HSP90AA4P	205100
HSP90AA4P	281610
HSP90AA6P	181359
HSP90AB1	96384
HSP90AB2P	205940
HSP90AB3P	183199
HSP90AB4P	282100
HSP90B1	166598
HSP90B3P	203914
HSPA12A	165868
HSPA12B	132622
HSPA13	155304
HSPA14	187522
HSPA2	126803
HSPA4	170606
HSPA4L	164070
HSPA5	44574
HSPA6	173110
HSPA7	225217
HSPA8	109971
HSPA9	113013
HSPB1	106211
HSPB11	81870
HSPB2	170276
HSPB2-C11orf52	254445
HSPB3	169271
HSPB6	4776
HSPB7	173641
HSPB8	152137
HSPB9	260325
HSPBAP1	169087
HSPBP1	133265
HSPD1	144381
HSPE1	115541
HSPG2	142798
HSPH1	120694
HTATIP2	109854
HTATSF1	102241
HTR1A	178394
HTR1B	135312
HTR1D	179546
HTR1E	168830
HTR1F	179097
HTR2A	102468
HTR2B	135914
HTR2C	147246
HTR3A	166736
HTR3B	149305
HTR3C	178084
HTR3D	186090
HTR3E	186038
HTR4	164270
HTR5A	157219
HTR6	158748
HTR7	148680
HTR7P1	183935
HTRA1	166033
HTRA2	115317
HTRA3	170801
HTRA4	169495
HTT	197386
HULC	251164
HULC	276019
HUNK	142149
HUS1	136273
HUS1B	188996
HUWE1	86758
HVCN1	122986
HYAL1	114378
HYAL2	68001
HYAL3	186792
HYAL4	106302
HYALP1	228211
HYDIN	283022
HYDIN	157423
HYI	178922
HYLS1	198331
HYMAI	283122
HYMAI	276680
IAH1	134330
IAPP	121351
IARS	196305
IARS2	67704
IBA57	181873
IBSP	29559
ICA1	3147
ICA1L	163596
ICAM1	90339
ICAM2	108622
ICAM3	76662
ICAM4	105371
ICAM5	105376
ICK	112144
ICMT	116237
ICOS	163600
ICOSLG	160223
ID1	125968
ID2	115738
ID4	172201
IDE	119912
IDH1	138413
IDH2	182054
IDH3A	166411
IDH3B	101365
IDH3G	67829
IDI1	67064
IDI2	148377
IDI2-AS1	232656
IDO1	131203
IDO2	188676
IDS	10404
IDUA	127415
IER2	160888
IER3IP1	134049
IER5	162783
IER5L	188483
IFFO1	10295
IFFO2	169991
IFI16	163565
IFI30	216490
IFI35	68079
IFI44	137965
IFI44L	137959
IFI6	126709
IFIH1	115267
IFIT1	185745
IFIT1B	204010
IFIT2	119922
IFIT3	119917
IFIT5	152778
IFITM1	185885
IFITM2	185201
IFITM3	142089
IFITM4P	229942
IFITM4P	233298
IFITM4P	235821
IFITM4P	233023
IFITM4P	228102
IFITM4P	228912
IFITM4P	230722
IFITM5	206013
IFNA1	197919
IFNA10	186803
IFNA13	233816
IFNA14	228083
IFNA16	147885
IFNA17	234829
IFNA2	188379
IFNA21	137080
IFNA22P	224416
IFNA4	236637
IFNA5	147873
IFNA7	214042
IFNA8	120242
IFNAR1	142166
IFNAR2	159110
IFNB1	171855
IFNE	184995
IFNG	111537
IFNGR1	27697
IFNK	147896
IFNW1	177047
IFRD1	6652
IFRD2	214706
IFT122	163913
IFT140	187535
IFT172	138002
IFT20	109083
IFT27	100360
IFT43	119650
IFT46	118096
IFT52	101052
IFT57	114446
IFT74	96872
IFT80	68885
IFT81	122970
IFT88	32742
IGBP1	89289
IGDCC3	174498
IGDCC4	103742
IGF1	17427
IGF1R	140443
IGF2	167244
IGF2BP1	159217
IGF2BP2	73792
IGF2BP3	136231
IGF2R	197081
IGFALS	99769
IGFBP1	146678
IGFBP2	115457
IGFBP3	146674
IGFBP4	141753
IGFBP5	115461
IGFBP6	167779
IGFBP7	163453
IGFBPL1	137142
IGFL1	188293
IGFL2	204866
IGFL3	188624
IGFL4	204869
IGFLR1	126246
IGFN1	163395
IGHMBP2	132740
IGLL1	128322
IGLL3P	206066
IGLL5	254709
IGLON5	142549
IGSF1	147255
IGSF10	152580
IGSF11	144847
IGSF21	117154
IGSF22	179057
IGSF23	216588
IGSF3	143061
IGSF5	183067
IGSF6	140749
IGSF8	162729
IGSF9	85552
IGSF9B	80854
IHH	163501
IK	113141
IKBIP	166130
IKBKAP	70061
IKBKB	104365
IKBKE	263528
IKBKG	269335
IKZF1	185811
IKZF2	30419
IKZF3	161405
IKZF4	123411
IKZF5	95574
IL10	136634
IL10RA	110324
IL10RB	243646
IL11	95752
IL11RA	137070
IL12A	168811
IL12B	113302
IL12RB1	96996
IL12RB2	81985
IL13	169194
IL13RA1	131724
IL13RA2	123496
IL15	164136
IL15RA	134470
IL16	172349
IL17A	112115
IL17B	127743
IL17C	124391
IL17D	172458
IL17F	112116
IL17RA	177663
IL17RB	56736
IL17RC	163702
IL17RD	144730
IL17RE	163701
IL17REL	188263
IL18	150782
IL18BP	137496
IL18R1	115604
IL18RAP	115607
IL19	142224
IL1A	115008
IL1B	125538
IL1F10	136697
IL1R1	115594
IL1R2	115590
IL1RAP	196083
IL1RAPL1	169306
IL1RAPL2	189108
IL1RL1	115602
IL1RL2	115598
IL1RN	136689
IL2	109471
IL20	162891
IL20RA	16402
IL20RB	174564
IL21	138684
IL21R	103522
IL22	127318
IL22RA1	142677
IL22RA2	164485
IL23A	110944
IL23R	162594
IL24	162892
IL25	166090
IL26	111536
IL27	197272
IL27RA	104998
IL2RA	134460
IL2RB	100385
IL2RG	147168
IL3	164399
IL31	204671
IL31RA	164509
IL32	8517
IL33	137033
IL34	157368
IL36A	136694
IL36B	136696
IL36G	136688
IL36RN	136695
IL37	125571
IL3RA	185291
IL4	113520
IL4I1	104951
IL4R	77238
IL5	113525
IL5RA	91181
IL6	136244
IL6R	160712
IL6ST	134352
IL7	104432
IL7R	168685
IL9	145839
IL9R	124334
ILDR1	145103
ILDR2	143195
ILF2	143621
ILF3	129351
ILK	166333
ILKAP	132323
ILVBL	105135
IMMP1L	148950
IMMP2L	184903
IMMT	132305
IMP3	177971
IMP4	136718
IMPA1	133731
IMPA2	141401
IMPACT	154059
IMPAD1	104331
IMPDH1	106348
IMPDH2	178035
IMPG1	112706
IMPG2	81148
INA	148798
INCA1	196388
INCENP	149503
INE1	224975
INE2	281371
INF2	203485
ING1	153487
ING2	168556
ING3	71243
ING4	111653
ING5	168395
INGX	243468
INHA	123999
INHBA	122641
INHBB	163083
INHBC	175189
INHBE	139269
INMT	241644
INMT-FAM188B	254959
INO80	128908
INO80B	115274
INO80B-WBP1	274049
INO80C	153391
INO80D	114933
INO80E	169592
INPP1	151689
INPP4A	40933
INPP4B	109452
INPP5A	68383
INPP5B	204084
INPP5E	148384
INPP5F	198825
INPP5J	185133
INPP5K	132376
INPPL1	165458
INS	254647
INSC	188487
INSIG1	186480
INSIG2	125629
INS-IGF2	129965
INSL3	248099
INSL4	120211
INSL5	172410
INSL6	120210
INSM1	173404
INSM2	168348
INSR	171105
INSRR	27644
INTS1	164880
INTS10	104613
INTS12	138785
INTS2	108506
INTS4	149262
INTS5	185085
INTS6	102786
INTS7	143493
INTS8	164941
INTS9	104299
INTU	164066
INVS	119509
IP6K1	176095
IP6K2	68745
IP6K3	161896
IPCEF1	74706
IPMK	151151
IPO11	86200
IPO13	117408
IPO4	196497
IPO5	65150
IPO7	205339
IPO8	133704
IPO9	198700
IPP	197429
IPPK	127080
IQCA1	132321
IQCB1	173226
IQCC	160051
IQCD	166578
IQCE	106012
IQCF1	173389
IQCF2	184345
IQCF3	229972
IQCF4	224792
IQCF5	214681
IQCF6	214686
IQCG	114473
IQCH	103599
IQCJ	214216
IQCJ-SCHIP1	250588
IQCK	174628
IQGAP1	140575
IQGAP2	145703
IQGAP3	183856
IQSEC1	144711
IQSEC2	124313
IQUB	164675
IRAK1	184216
IRAK1BP1	146243
IRAK2	134070
IRAK3	90376
IRAK4	198001
IREB2	136381
IRF1	125347
IRF2	168310
IRF2BP1	170604
IRF2BP2	168264
IRF2BPL	119669
IRF3	126456
IRF4	137265
IRF5	128604
IRF6	117595
IRF8	140968
IRF9	213928
IRGC	124449
IRGM	237693
IRGQ	167378
IRS1	169047
IRS2	185950
IRS4	133124
IRX1	170549
IRX2	170561
IRX3	177508
IRX4	113430
IRX5	176842
IRX6	159387
ISCA1	135070
ISCA2	165898
ISCU	136003
ISG15	187608
ISG20	172183
ISG20L2	143319
ISL1	16082
ISL2	159556
ISLR	129009
ISLR2	167178
ISM1	101230
ISM2	100593
ISOC1	66583
ISOC2	63241
ISPD	214960
ISX	175329
ISY1	240682
ISY1-RAB43	261796
ISYNA1	105655
ITCH	78747
ITFG1	129636
ITFG2	111203
ITGA1	213949
ITGA10	143127
ITGA11	137809
ITGA2	164171
ITGA2B	5961
ITGA3	5884
ITGA4	115232
ITGA5	161638
ITGA6	91409
ITGA7	135424
ITGA8	77943
ITGA9	144668
ITGAD	156886
ITGAE	83457
ITGAL	5844
ITGAM	169896
ITGAV	138448
ITGAX	140678
ITGB1	150093
ITGB1BP1	119185
ITGB1BP2	147166
ITGB2	160255
ITGB3	259207
ITGB3BP	142856
ITGB4	132470
ITGB5	82781
ITGB6	115221
ITGB7	139626
ITGB8	105855
ITGBL1	198542
ITIH1	55957
ITIH2	151655
ITIH3	162267
ITIH4	55955
ITIH5	123243
ITK	113263
ITLN1	179914
ITLN2	158764
ITM2A	78596
ITM2B	136156
ITM2C	135916
ITPA	125877
ITPKA	137825
ITPKB	143772
ITPKC	86544
ITPR1	150995
ITPR2	123104
ITPR3	96433
ITPRIP	148841
ITPRIPL1	198885
ITPRIPL2	205730
ITSN1	205726
ITSN2	198399
IVD	128928
IVL	163207
IVNS1ABP	116679
IWS1	163166
IYD	9765
IZUMO1	182264
IZUMO2	161652
IZUMO4	99840
JAG1	101384
JAG2	184916
JAGN1	171135
JAK1	162434
JAK2	96968
JAK3	105639
JAKMIP1	152969
JAKMIP2	176049
JAKMIP3	188385
JAM2	154721
JAM3	166086
JARID2	8083
JAZF1	153814
JDP2	140044
JKAMP	50130
JMJD1C	171988
JMJD4	81692
JMJD6	70495
JMJD7	243789
JMJD7-PLA2G4B	168970
JMJD8	161999
JMY	152409
JOSD1	100221
JOSD2	161677
JPH1	104369
JPH2	149596
JPH3	154118
JPH4	92051
JPX	225470
JRK	234616
JRKL	183340
JSRP1	167476
JTB	143543
JUN	177606
JUNB	171223
JUND	130522
JUP	173801
KAAG1	146049
KALRN	160145
KANK1	107104
KANK2	197256
KANK3	186994
KANK4	132854
KARS	65427
KAT2A	108773
KAT2B	114166
KAT5	172977
KATNA1	186625
KATNAL1	102781
KATNAL2	167216
KATNB1	140854
KAZALD1	107821
KAZN	189337
KBTBD12	187715
KBTBD13	234438
KBTBD2	170852
KBTBD3	182359
KBTBD4	123444
KBTBD6	165572
KBTBD7	120696
KBTBD8	163376
KC6	267313
KCMF1	176407
KCNA1	111262
KCNA10	143105
KCNA2	177301
KCNA3	177272
KCNA4	182255
KCNA5	130037
KCNA7	104848
KCNAB1	169282
KCNAB2	69424
KCNAB3	170049
KCNB1	158445
KCNB2	182674
KCNC1	129159
KCNC2	166006
KCNC3	131398
KCNC4	116396
KCND1	102057
KCND2	184408
KCND3	171385
KCNE2	159197
KCNE3	175538
KCNE4	152049
KCNF1	162975
KCNG1	26559
KCNG2	178342
KCNG3	171126
KCNG4	168418
KCNH1	143473
KCNH2	55118
KCNH3	135519
KCNH4	89558
KCNH5	140015
KCNH6	173826
KCNH7	184611
KCNH8	183960
KCNIP1	182132
KCNIP2	120049
KCNIP3	115041
KCNJ1	151704
KCNJ10	177807
KCNJ11	187486
KCNJ12	184185
KCNJ13	115474
KCNJ14	182324
KCNJ15	157551
KCNJ16	153822
KCNJ18	260458
KCNJ2	123700
KCNJ3	162989
KCNJ4	168135
KCNJ5	120457
KCNJ6	157542
KCNJ8	121361
KCNJ9	162728
KCNK1	135750
KCNK10	100433
KCNK12	184261
KCNK13	152315
KCNK15	124249
KCNK16	95981
KCNK17	124780
KCNK18	186795
KCNK2	82482
KCNK3	171303
KCNK4	182450
KCNK5	164626
KCNK6	99337
KCNK7	173338
KCNK9	169427
KCNMA1	156113
KCNMB1	145936
KCNMB3	171121
KCNMB4	135643
KCNN1	105642
KCNN2	80709
KCNN3	143603
KCNN4	104783
KCNQ1DN	278752
KCNQ1DN	274740
KCNQ1DN	275660
KCNQ1OT1	269821
KCNQ3	184156
KCNQ4	117013
KCNQ5	185760
KCNRG	198553
KCNS1	124134
KCNS2	156486
KCNS3	170745
KCNT1	107147
KCNT2	162687
KCNU1	215262
KCNV1	164794
KCNV2	168263
KCP	135253
KCTD1	134504
KCTD10	110906
KCTD11	213859
KCTD12	178695
KCTD13	174943
KCTD14	151364
KCTD15	153885
KCTD16	183775
KCTD17	100379
KCTD18	155729
KCTD19	168676
KCTD2	180901
KCTD20	112078
KCTD21	188997
KCTD3	136636
KCTD4	180332
KCTD5	167977
KCTD6	168301
KCTD7	243335
KCTD8	183783
KCTD9	104756
KDELC1	134901
KDELC2	178202
KDELR1	105438
KDELR2	136240
KDELR3	100196
KDM1A	4487
KDM1B	165097
KDM2A	173120
KDM2B	89094
KDM3A	115548
KDM3B	120733
KDM4A	66135
KDM4B	127663
KDM4D	186280
KDM5A	73614
KDM5B	117139
KDM5C	126012
KDM5D	12817
KDM6A	147050
KDM6B	132510
KDR	128052
KDSR	119537
KEAP1	79999
KERA	139330
KHDC1	135314
KHDC1L	256980
KHDRBS1	121774
KHDRBS2	112232
KHDRBS3	131773
KHK	138030
KHNYN	100441
KHSRP	88247
KIAA0040	235750
KIAA0087	122548
KIAA0100	7202
KIAA0101	166803
KIAA0141	81791
KIAA0196	164961
KIAA0232	170871
KIAA0319	137261
KIAA0319L	142687
KIAA0368	136813
KIAA0391	100890
KIAA0408	189367
KIAA0513	135709
KIAA0556	47578
KIAA0586	100578
KIAA0753	198920
KIAA0754	127603
KIAA0825	185261
KIAA0895	164542
KIAA0895L	196123
KIAA0907	132680
KIAA0922	121210
KIAA0930	100364
KIAA1024	169330
KIAA1033	136051
KIAA1107	69712
KIAA1109	138688
KIAA1161	164976
KIAA1191	122203
KIAA1210	250423
KIAA1211	109265
KIAA1217	120549
KIAA1257	114656
KIAA1324	116299
KIAA1324L	164659
KIAA1328	150477
KIAA1429	164944
KIAA1456	250305
KIAA1462	165757
KIAA1468	134444
KIAA1522	162522
KIAA1524	163507
KIAA1549	122778
KIAA1586	168116
KIAA1614	135835
KIAA1644	138944
KIAA1671	197077
KIAA1683	130518
KIAA1715	144320
KIAA1755	149633
KIAA1804	143674
KIAA1841	162929
KIAA1958	165185
KIAA2013	116685
KIAA2022	50030
KIAA2026	183354
KIDINS220	134313
KIF11	138160
KIF12	136883
KIF13A	137177
KIF13B	197892
KIF14	118193
KIF16B	89177
KIF17	117245
KIF18A	121621
KIF18B	186185
KIF19	196169
KIF1A	130294
KIF1B	54523
KIF1C	129250
KIF20A	112984
KIF20B	138182
KIF21A	139116
KIF21B	116852
KIF22	79616
KIF23	137807
KIF24	186638
KIF25	125337
KIF26A	66735
KIF27	165115
KIF2A	68796
KIF2B	141200
KIF2C	142945
KIF3A	131437
KIF3B	101350
KIF3C	84731
KIF4A	90889
KIF4B	226650
KIF5A	155980
KIF5B	170759
KIF6	164627
KIF7	166813
KIF9	88727
KIFAP3	75945
KIFC2	167702
KIFC3	140859
KIN	151657
KIR3DX1	104970
KIR3DX1	276033
KIR3DX1	276848
KIR3DX1	275918
KIRREL	183853
KIRREL2	126259
KIRREL3	149571
KISS1	170498
KISS1R	116014
KIT	157404
KITLG	49130
KL	133116
KLB	134962
KLC1	126214
KLC2	174996
KLC3	104892
KLC4	137171
KLF1	105610
KLF10	155090
KLF11	172059
KLF12	118922
KLF14	266265
KLF15	163884
KLF16	129911
KLF17	171872
KLF2	127528
KLF3	109787
KLF4	136826
KLF5	102554
KLF6	67082
KLF7	118263
KLF8	102349
KLF9	119138
KLHDC1	197776
KLHDC10	128607
KLHDC2	165516
KLHDC3	124702
KLHDC4	104731
KLHDC7A	179023
KLHDC7B	130487
KLHDC8A	162873
KLHDC8B	185909
KLHDC9	162755
KLHL1	150361
KLHL10	161594
KLHL11	178502
KLHL12	117153
KLHL13	3096
KLHL14	197705
KLHL15	174010
KLHL17	187961
KLHL18	114648
KLHL2	109466
KLHL20	76321
KLHL21	162413
KLHL22	99910
KLHL23	213160
KLHL24	114796
KLHL25	183655
KLHL26	167487
KLHL28	179454
KLHL29	119771
KLHL3	146021
KLHL30	168427
KLHL31	124743
KLHL32	186231
KLHL33	185271
KLHL34	185915
KLHL35	149243
KLHL36	135686
KLHL38	175946
KLHL4	102271
KLHL5	109790
KLHL6	172578
KLHL7	122550
KLHL8	145332
KLHL9	198642
KLK1	167748
KLK10	129451
KLK11	167757
KLK12	186474
KLK13	167759
KLK14	129437
KLK15	174562
KLK2	167751
KLK3	142515
KLK4	167749
KLK5	167754
KLK6	167755
KLK7	169035
KLK8	129455
KLK9	213022
KLKB1	164344
KLKP1	197588
KLRAP1	256667
KLRB1	111796
KLRC1	134545
KLRC2	205809
KLRC3	205810
KLRC4	183542
KLRC4-KLRK1	255819
KLRC4-KLRK1	213809
KLRD1	134539
KLRF1	150045
KLRF2	256797
KLRG1	139187
KLRG2	188883
KLRK1	213809
KMO	117009
KNCN	162456
KNDC1	171798
KNG1	113889
KNTC1	184445
